,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
9966,2019-10-21,470858,19-213157,1901,,,,2019-10-21 08:55:02,2019-10-21 08:55:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET,Narrative: checked
9967,2019-10-21,470881,1419-13158,1901,,,,2019-10-21 09:05:45,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,KEEP HILL ROAD,4
9968,2019-10-21,470905,15-13359,1901,2019-10-21 09:15:00,,,2019-10-21 09:15:28,2019-10-21 09:23:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,SIMONDS ROAD,M
9969,2019-10-21,470979,19-13160,1901,,,,2019-10-21 09:39:39,2019-10-21 09:45:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,"Narrative: Head light truck parked in lot, school called and on N¥ advised."
9970,2019-10-21,471060,19-13161,1901,2019-10-21 09:58:00,,,2019-10-21 09:58:15,2019-10-21 10:08:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HOPPER ROAD,"Narrative: cleaning lady upstairs all ok VT EPHMGR, was vacum Narrative: checked"
9971,2019-10-21,471138,19-23363,1902,2019-10-21 10:03:00,2019-10-21 10:13:10,,2019-10-21 10:14:18,2019-10-21 10:13:42,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,PATROL KALVIN DZIEDZIAK,"36, 33",WILLIAMSTOWN ROAD,Narrative: lgepl0 Jeep Grand Cherkee
9972,2019-10-21,471201,19-13162,1902,2019-10-21 10:04:00,,,2019-10-21 10:04:00,,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,34,BRESSETT ROAD,U
9973,2019-10-21,471272,19-13165,1902,2019-10-21 10:21:00,,,2019-10-21 10:21:54,2019-10-21 10:24:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,CHURCH STREET,Narrative: Checked.
9974,2019-10-21,471296,1419-13166,1902,2019-10-21 10:35:00,,,2019-10-21 10:35:23,2019-10-21 10:43:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,CHAPIN HALL DRIVE,A
9975,2019-10-21,471363,01267-2569,1902,,,,,,SUSPICIOUS MOTOR VEHICLE,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,U
9976,2019-10-21,471368,19-13167,1902,2019-10-21 14:03:00,2019-10-21 14:04:06,,,2019-10-21 14:06:50,B.O.L.O.,Radio,UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,"30, 33, 36",NORTH STREET,"Narrative: Vehicle possibly invloved in domestic incident in Lenox. Last seen on Pittsfied road. If located, stop, hold and contact Lenox PD,"
9977,2019-10-21,471449,19-13168,1903,2019-10-21 14:44:00,2019-10-21 14:44:44,2019-10-21 14:44:54,2019-10-21 14:46:34,2019-10-21 14:55:32,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,36,SAND SPRINGS ROAD,"Narrative: Reports a dark blue Toyota Prius (MA PC 2N0566) travelling at high rate of speed Sand Springs, heading toward a on new PD. Party called back to report the vehicle turned into a driveway across From RK Miles."
9978,2019-10-21,471512,19-13169,1903,2019-10-21 14:57:00,,,2019-10-21 14:57:46,2019-10-21 15:14:54,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,CHURCH STREET,4
9979,2019-10-21,471535,13-131756,1903,2019-10-21 15:08:00,2019-10-21 15:15:20,,2019-10-21 15:17:18,,ANIMAL CONTROL,Phone,GONE ON ARRIVAL,DISPATCHER LAURIE TUPER,32,WHITMAN STREET,"Narrative: Party looking for suggestions/assistance with an agressive, not afraid of anything, skunk. Concernéd it may be rabid. Narrative: 10/21/2019 1527 - Skunk appeared healthy. Walking on it's own accord. Skunk just walking through neighborhood now."
9980,2019-10-21,471594,19-131471,1903,2019-10-21 15:21:00,2019-10-21 15:22:58,2019-10-21 15:23:20,,2019-10-21 15:39:46,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER LAURIE TUPER,38,SOUTHWORTH STREET,"Narrative: Reports witnessing hit and Will wait for the a run. on scene officer, took pictures of the vehicle that left the scene. Refer To Accident: 19-139-AC"
9981,2019-10-21,471696,19-13172,1903,,,,2019-10-21 15:30:30,2019-10-21 15:35:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET,Narrative: 10/21/2019 1706 no violations -
9982,2019-10-21,471723,19-13173,1903,,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: 10/21/2019 1705 no violations -
9983,2019-10-21,471752,19-13174,1904,2019-10-21 18:31:00,,,2019-10-21 18:31:03,2019-10-21 18:38:32,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,BRIDGES ROAD,D
9984,2019-10-21,471827,19-13178,1904,2019-10-21 20:28:00,,,2019-10-21 20:29:23,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL,D
9985,2019-10-21,471853,19-1317,1904,2019-10-21 20:36:00,2019-10-21 21:27:51,2019-10-21 21:27:58,2019-10-21 21:33:19,2019-10-21 23:06:06,BUILDING CHECK,Other,ARREST (S),PATROL JOHN J MCCONNELL JR,"38, 32, 38, 31, 36",NORTH STREET,"Narrative: Checked 9030 VEHICLE ARREST (5) 1$-13180 2114 Phone - SUSPECIOUS MOTOR Call Taker: DISPATCHER LAURIE TUPER Location/Address: NORTHWEST HILL RD Unit: 32 Diap-21:14:00 Emrt-21:14:28 Arvd-21:20:02 Cird-23:06:01 Unit: 38 Disp-21:27:51 Enrt-21:27:58 Arvd~21:33:19 Clrd-23:06:06 Vehicle: GRN 1999 FORD PK Reg: TK Vi 348A105 VIN: 2FTPR2EL3XCA40869 Owner: BROWN, TERESA @ 249 SUNFLOWER ST - POWNAL, VT 05261 Narrative: Reports vehicle {believes it is pick up) parked at the a a bottom of her driveway where the buses turn around. 2213 hrs. Two under arrest. Arrival 2228 hrs. at WPD. 2302 Asst.Clerk Magistrate Greg Rartlett contacted (William}enroute to PD. 2235 Cell Checks 2350 Greg Bartlett at station. 0003 Greg Bartlett out of station. Refer To Arrest: 19-132-AR Arrest: BROWN, JAMES MICHAEL Address: 249 SUNFLOWER ST POWNAL, VT Age: 31 Charges: ARRESTED ON WARRANT O528CRO00642 - Refer To Arrest: 19-133 -AR Arrest: BROWN, WILLIAM JAMES SUNFLOWER DR POWNAL, VT Address: 243 Age: 36 Charges: ARRESTED ON WARRANT - 0429CRO00176"
9986,2019-10-21,472029,19-13181,1904,2019-10-21 21:16:00,,,,,TRAFFIC COMPLAINT,Phone,PATROL ADVISED,PATROL KEVIN P GARNER,,N HOOSAC ROAD,"Narrative: Reports receiving call regarding white pick with VT a a up, plates and loaded with wood, driving erratically. Crossing the lanes and driving at a high rate of speed. For Date: 10/22/2019 - Tuesday"
9987,2019-10-22,472081,19-13182,1905,2019-10-22 06:33:00,,,2019-10-22 00:33:14,2019-10-22 00:33:41,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL CRAIG A EICHHAMMER,31,SOUTHWORTH STREET,Narrative: Checked 0033
9988,2019-10-22,472105,19-13284,1905,2019-10-22 03:53:00,,,2019-10-22 01:53:27,2019-10-22 01:53:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL CRAIG A EICHHAMMER,31,MAIN STREET,Narrative: Checked 0153
9989,2019-10-22,472131,19-13196,1905,,,,2019-10-22 04:01:53,2019-10-22 04:02:05,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,,SIMONDS ROAD,D
9990,2019-10-22,472160,19-13167,1905,,2019-10-22 14:29:50,2019-10-22 14:12:29,2019-10-22 14:30:08,2019-10-22 14:44:38,ALARM PERMIT RENEWAL,Other,PATROL ADVISED,PATROL ANTHONY M DUPRAT,"35, 33, 33",COLD SPRING ROAD,8
9991,2019-10-22,472188,19-131686,1905,,,,2019-10-22 07:44:56,2019-10-22 08:05:13,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,GALE ROAD,L
9992,2019-10-22,472210,19-13189,1905,2019-10-22 08:07:00,,,2019-10-22 08:07:46,2019-10-22 08:17:50,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL ANTHONY M DUPRAT,35,MAIN STREET,M
9993,2019-10-22,472280,19-13190,1905,2019-10-22 03:07:00,,,,2019-10-22 08:13:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,36,GALE ROAD,W
9994,2019-10-22,472351,19-13191,1906,2019-10-22 08:07:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: Requesting 18-181-OF / emailed
9995,2019-10-22,472371,19-13192,1906,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: Requesting 19-131-ac / faxed
9996,2019-10-22,472391,19-13193,1906,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: Requesting 19-129-ACc / emailed RENDERED
9997,2019-10-22,472412,19-13194,1906,2019-10-22 09:19:00,2019-10-22 15:01:22,2019-10-22 15:03:32,2019-10-22 15:06:39,2019-10-22 15:25:47,TRAFFIC CONTROL,Initiated,ANIMAL CONTROL,PATROL TANIA HERNANDEZ,36,CHURCH STREET,7
9998,2019-10-22,472439,49-13195,1906,2019-10-22 08:19:00,2019-10-22 15:20:29,,2019-10-22 15:07:06,2019-10-22 15:10:51,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"35, 38, 38",COLE AVENUE,M
9999,2019-10-22,472518,19-13196,1906,2019-10-22 08:43:00,,,2019-10-22 08:44:16,2019-10-22 08:45:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,PINE COBBLE ROAD,"Narrative: No vehicles. Narrative: vehicles no Narrative: MA STP132 Narrative: checked Narrative: empty Narrative: Checked, vehicles. 2345 no Narrative: No vehicles Narrative: Checked, no vehicles. 0335"
10000,2019-10-22,472567,19-13197,1907,2019-10-22 08:52:00,,,2019-10-22 08:52:45,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,N HOOSAC ROAD,Narrative: Checked Narrative: checked Narrative: checked Narrative: done Narrative: Checked 23406 Narrative: Checked 0328
10001,2019-10-22,472606,19-13198,1907,,,,2019-10-22 09:08:20,2019-10-22 09:08:48,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET,Narrative: Checked Narrative: MA 7LE532 and MA 4NS819 parked left side of house Narrative: checked Narrative: DONE Narrative: Checked 0142
10002,2019-10-22,472648,19-13199,1908,2019-10-22 09:08:00,,,2019-10-22 09:06:59,2019-10-22 09:15:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,HOPPER ROAD,Narrative: checked Narrative: Checked CHECKED/SECURED
10003,2019-10-22,472675,19-13200,1908,2019-10-22 09:10:00,,,2019-10-22 09:10:43,2019-10-22 09:12:03,BUILDING CHECK,Other,PATROL ADVISED,PATROL TANIA HERNANDEZ,36,WOODLAWN DRIVE,Narrative: checked Narrative: done Narrative: Checked 0147
10004,2019-10-22,472701,19-13202,1908,2019-10-22 09:12:00,,,2019-10-22 09:11:56,2019-10-22 09:15:31,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,CHIEF KYLE J JOHNSON,33,OBLONG ROAD,6
10005,2019-10-22,472768,19-13203,1908,2019-10-22 09:18:00,,,2019-10-22 09:19:05,2019-10-22 09:20:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET,Narrative: checked Narrative: done Narrative: Checked Initiated MOTOR VEHICLE STOP CETATION WARNING
10006,2019-10-22,472802,19-13204,1908,2019-10-22 09:26:00,,,2019-10-22 09:26:12,2019-10-22 09:31:56,PARKING CHECK,Phone,MAILED,PATROL TANIA HERNANDEZ,36,MAIN STREET,F
10007,2019-10-22,472867,19-132605,1909,2019-10-22 09:32:00,,,,2019-10-22 09:39:10,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,35,GREEN RIVER ROAD,M
10008,2019-10-22,472920,19-13206,1909,2019-10-22 09:44:00,,,2019-10-22 09:45:01,2019-10-22 09:50:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD,9
10009,2019-10-22,472945,19-13207,1909,2019-10-22 09:45:00,,,2019-10-22 09:45:12,2019-10-22 09:58:20,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,36,WILLIAMSTOWN ROAD,Narrative: checked Narrative: Checked
10010,2019-10-22,473042,19-13209,1909,2019-10-22 09:55:00,,,2019-10-22 10:05:40,2019-10-22 10:06:59,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD,Narrative: violations 2 BUILDING CHECKED/SECURED 1$-132190 1005 Initiated ~- BUILDING CHECK Call Taker: PATROL ANTHONY M DUPRAT Location/Address: COLD SPRING RD Unit: a5 Arvd-10:05:40 Clrd-10:06:59 Narrative: checked Narrative: Checked
10011,2019-10-22,473091,19-13211,1910,,,,2019-10-22 10:06:20,,PARKING CHECK,Initiated,UNABLE TO LOCATE,PATROL TANIA HERNANDEZ,36,CHURCH STREET,Narrative: Checked Phone CONTROL UNABLE TO LOCATE
10012,2019-10-22,473121,19-13213,1910,2019-10-22 10:50:00,2019-10-22 10:59:47,2019-10-22 11:00:07,2019-10-22 11:10:41,2019-10-22 11:18:43,ANIMAL CONTROL,Phone,CITATION,MICHAEL STRIZZI,35,STETSON ROAD,"Narrative: Brown caddle dog with no tail running around cole field. Narrative: Unable to lecate dog, believed to be the dog we have been trying catch the last couple weeks. to CITATION CIVIL"
10013,2019-10-22,473173,19-13212,1910,2019-10-22 10:51:00,,,2019-10-22 10:51:20,,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL ANTHONY M DUPRAT,35,BRIDGES ROAD,F
10014,2019-10-22,473244,1219-13215,1910,2019-10-22 12:25:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,MICHAEL STRIZZI,,HALL STREET,Narrative: Telemarketer.
10015,2019-10-22,473260,19-13217,1910,2019-10-22 12:43:00,,,,,SUSPICIOUS ACTIVITY,Phone,LOG ENTRY REQUEST,MICHAEL STRIZZI,,COLD SPRING ROAD,"Narrative: stating that she Lt. Ziemba was contacted by today being scammed for $20,000.00. There was no exchange of was money or information."
10016,2019-10-22,473302,19-13216,1910,2019-10-22 12:44:00,,,2019-10-22 12:44:39,2019-10-22 12:49:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,KEEP HILL ROAD,Narrative: checked Narrative: Checked CHECKED/
10017,2019-10-22,473329,19-13218,1911,2019-10-22 12:57:00,,,2019-10-22 12:58:01,2019-10-22 12:59:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,STRATTON ROAD,Narrative: checked Narrative: done Narrative: Checked
10018,2019-10-22,473356,19-13219,1911,2019-10-22 13:16:00,,,2019-10-22 13:11:10,2019-10-22 13:13:13,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,FOREST ROAD,"Narrative: Unregistered parked in handicap, business card left on vehicle do ASAP. to ALARM FOUNDED"
10019,2019-10-22,473434,19-13220,1911,2019-10-22 13:42:00,2019-10-22 13:43:52,,,2019-10-22 13:47:02,ALARM,911,ALARM,MICHAEL STRIZZI,"35, 36",BEE HILL ROAD,Narrative: Entry exit burglar alarm. 1348 Call back request to cancel.
10020,2019-10-22,473471,19-13222,1911,2019-10-22 13:52:00,2019-10-22 13:53:29,2019-10-22 13:54:03,2019-10-22 13:56:39,,TRAFFIC COMPLAINT,911,SERVICES RENDERED,MICHAEL STRIZZI,36,SAND SPRINGS ROAD,"Narrative: White jeep cherokee MA S877 1354 Contacted NAPD; too busy to take information. Narrative: Tried to catch up to vehicle to town line, it may have made it line. turned off or to Radio B.O.L,.0. SERVICES RENDERED"
10021,2019-10-22,473560,19-13223,1911,2019-10-22 13:54:00,2019-10-22 14:00:20,2019-10-22 14:01:36,,2019-10-22 14:01:36,ANIMAL CONTROL,Initiated,CITATION - WARNING,CHIEF KYLE J JOHNSON,"35, 36, 33",COLD SPRING ROAD,"Narrative: Subaru Bolo in from stating BOLO on a Red WRK. came NAPD that it was involved in an arson in Adams. Stop and Hold. CAUTION..Firearms were taken from home in Adams. 19~-13224 1423 Initiated MOTOR VEHICLE STOP CITATION - WARNING - Call Taker: CHIEF KYLE J JOHNSON Location/Address; COLD SPRING RD Unit: 33 Arvd-14:23:23 Clird-14:29:37 Vehicle: GRY 2003 CADI SE CTS Reg: PC MA 7MJ459 VIN: 1G6DMS7N030175232 Operator: BUSHIKA, ANTHONY DAVID @ 41 S$ JOHN ST - PITTSFIELD, MA 01201 Race: U Sex: M Citation: Refer To T2085088 Owner: MILLER, KATHERINE FRANCES ® 41 § JOHN ST PITTSFIELD, MA 01201-5008 - Face: U Sex: F"
10022,2019-10-22,473716,39-23225,1912,2019-10-22 15:10:00,,,2019-10-22 15:10:51,2019-10-22 15:19:19,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,WILLIAMSTOWN ROAD,F
10023,2019-10-22,473787,19-13226,1912,2019-10-22 15:22:00,,,2019-10-22 15:23:01,2019-10-22 15:30:49,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,,SPRING STREET,9
10024,2019-10-22,473809,19-13227,1912,2019-10-22 15:34:00,,,2019-10-22 15:37:45,2019-10-22 15:39:08,TRAFFIC COMPLAINT,911,GONE ON ARRIVAL,"PATROL DAVID JENNINGS, D","38, 32",WILLIAMSTOWN ROAD,"Narrative: CP reports a vehicle driving erratically, just turned on to Sand Spring from Simonds. White Ford Pick CP reports up. vehicle to be swerving and driving slow and pulled out in front of him."
10025,2019-10-22,473900,219-13228,1912,,,,,2019-10-22 16:58:59,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,D
10026,2019-10-22,473925,19-13225,1913,,,,2019-10-22 17:10:34,2019-10-22 17:10:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL,Narrative: done Narrative: Checked CHECKED/SECURED
10027,2019-10-22,473953,19-13230,1913,,,,2019-10-22 17:10:55,2019-10-22 17:11:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,MAIN STREET,Narrative: Checked 0114
10028,2019-10-22,473978,19-13231,1913,2019-10-22 17:24:00,,,2019-10-22 17:24:23,2019-10-22 17:30:03,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,NEW ASHFORD ROAD,F
10029,2019-10-22,474051,19-13234,1913,,,,2019-10-22 18:16:48,2019-10-22 18:17:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,Narrative: done Narrative: Checked 0004
10030,2019-10-22,474080,19-13237,1913,2019-10-22 19:44:00,2019-10-22 20:16:19,2019-10-22 19:53:24,2019-10-22 20:20:39,2019-10-22 20:53:52,DISABLED M V,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","34, 34",SUMMER STREET,"Narrative: Party walked in to report a disabled M/V with a blown out tire. White 2500 van. Narrative: called change tire. Approx 1 hr wait time. Van Party AAA to is off the road, over fogline, flashers on. Party will call station when AAA arrives so officer can return and make tire changing. scene safe whule Narrative: AAA on scene..advises that spare tire was also undrivable. Ron's called to tow the to RP's home in Vt. van"
10031,2019-10-22,474227,19-23235,1914,2019-10-22 20:59:00,,,2019-10-22 20:59:49,2019-10-22 20:59:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET,Narrative: Checked 0101
10032,2019-10-22,474253,19-13240,1914,2019-10-22 21:15:00,2019-10-22 21:15:39,,2019-10-22 21:22:22,2019-10-22 21:22:22,ALARM,911,ALARM FALSE,"PATROL DAVID JENNINGS, D","34, 38",MAIN STREET,"Narrative: Front ent ry. Narrative: Employee closing reset. up,"
10033,2019-10-22,474294,19-13241,1914,2019-10-22 22:32:00,2019-10-22 22:35:36,2019-10-22 22:43:26,2019-10-22 22:55:47,2019-10-22 22:55:47,PUBLIC SERVICE,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","32, 38",HANCOCK ROAD,Narrative: CP is locked out of her house. Narrative: RP located key after officers arrived. Por Date: 10/23/2019 - Wednesday
10034,2019-10-22,474343,19-13242,1914,,,,2019-10-22 03:54:24,2019-10-22 03:54:36,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,D
10035,2019-10-22,474373,19-13243,1914,2019-10-22 05:18:00,,2019-10-22 06:56:10,2019-10-22 06:56:32,2019-10-22 07:02:34,PARKING CHECK,Phone,PATROL ADVISED,SERGEANT PAUL D THOMPSON,"35, 35",CHURCH STREET,Narrative: deployed parking signs 14 Cones 4 no Narrative: picked Cones up RENDERED 19-~13244 O6S51 Phone - ROAD CONDITIONS SERVICES Call Taker: SERGEANT PAUL D THOMPSON Location/Address: [WIA 1920] ELM ST Unit: 35 Disp-06:55:49 Enrt-06:56:10 Arvd-06:56:32 Clrd-07:02:34 Narrative: Low Hanging telephone wire needs a couple of cones to mark it until it is fixed. Party has contacted Verizon. out
10036,2019-10-22,474449,1419-13245,1915,2019-10-22 20:17:00,,,2019-10-22 07:12:33,2019-10-22 07:19:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD,A
10037,2019-10-22,474486,01247-0000,1915,,,,,,TRAFFIC COMPLAINT,Radio,ALARM,PATROL SHUAN N WILLIAM,,BROOK ROAD,A
10038,2019-10-22,474517,01247-0000,1915,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,M
10039,2019-10-22,474522,19-13246,1915,2019-10-22 20:03:00,2019-10-22 14:13:25,,2019-10-22 07:30:38,2019-10-22 14:42:55,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 35, 36, 33",COLD SPRING ROAD,Narrative: CP stated that every day in between 0720 and 0730 a maroon line nissan altima drives ¢ratically from the North Adame to St. The has Williams College Parking Sticker on Water car a the back window. Narrative: Followed vehicle from North Adams line to Latham St. No violations or erratic operation. 19+-13247 O722 Initiated - TRAFFIC CONTROL SERVICES RENDERED Call Taker: PATROL TANIA HERNANDEZ Location/Address: COLD SPRING RD Unit: 36 Clird-07;41:49 Arvd-07:23:06 unit: 33 Disp-14:13:25 Emrt-14:34:57 Axvd-14:17:22 Clrd-14:42:55 Phone MOTOR VEHICLE LOCK OUT VEHICLE OPENED
10040,2019-10-22,474682,19-13249,1915,2019-10-22 20:06:00,2019-10-22 07:31:38,2019-10-22 07:32:05,,2019-10-22 07:41:53,ANIMAL CONTROL,Phone,PATROL ADVISED,MICHAEL STRIZZI,35,LUCE ROAD,Narrative: CP locked her Keys in her Ford grey escape.
10041,2019-10-22,474735,19-132506,1916,,2019-10-22 14:58:21,2019-10-22 14:58:26,2019-10-22 15:03:20,2019-10-22 15:19:58,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 31",GALE ROAD,8
10042,2019-10-22,474761,15-13251,1916,,,,,,ASSIST OTHER AGENCY,Phone,TAKEN/REFERRED TO OTHER AGENCY,MICHAEL STRIZZI,,SIMONDS ROAD,Narrative: Detail officer reports wire detached from utility pole on bridge going river and train tracks Simonds Rd. over on Wire is not in road just detached from pole. National Grid notified.
10043,2019-10-22,474813,19-313252,1916,,,,2019-10-22 08:10:19,2019-10-22 08:12:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,KEEP HILL ROAD,Narrative: Checked S$-4 18:06 Narrative: Checked
10044,2019-10-22,474840,49-13253,1916,2019-10-22 08:15:00,2019-10-22 13:16:30,,2019-10-22 13:39:54,2019-10-22 13:41:59,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"35, 36",CHURCH STREET,9
10045,2019-10-22,474869,19-13254,1916,2019-10-22 08:15:00,,,2019-10-22 08:16:29,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,COLE AVENUE,5
10046,2019-10-22,474889,15-13255,1916,2019-10-22 08:48:00,,,2019-10-22 08:49:59,2019-10-22 09:23:02,PUBLIC SERVICE EVENT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 35",CHURCH STREET,2
10047,2019-10-22,474917,18-13256,1916,,,,2019-10-22 09:28:38,2019-10-22 09:29:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET,"Narrative: MA 4NS819, 2W5268 Narrative: Same as earlier Narrative: checked Narrative: Checked S§-4 19:33 Narrative: done Narrative: Checked Area. CHECKED/"
10048,2019-10-22,474958,19-13257,1917,2019-10-22 09:32:00,,,2019-10-22 09:33:12,2019-10-22 09:33:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD,Narrative: vehicles no Narrative: MA 1GAH30 Narrative: empty Narrative: Checked S-4 empty 19:28 Narrative: empty Narrative: Checked Area. Narrative: Checked Area.
10049,2019-10-22,475000,1959-13258,1917,2019-10-22 09:40:00,,,2019-10-22 09:40:25,2019-10-22 09:42:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET,Narrative: checked Narrative: done Narrative: Checked
10050,2019-10-22,475026,19-13255,1917,,,,2019-10-22 10:04:06,2019-10-22 10:06:47,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,"36, 36",STRATTON ROAD,Narrative: checked Narrative: Checked £9-13261 1003 Enitiated BUILDING CHECK BUILDING CHECKED/SECURED - Call Taker: PATROL TANIA HERNANDEZ Location/Address: WOODLAWN DR Unit: 36 Arvd-10:04:063 Clrd-10:06:47 Narrative: checked Narrative: Checked Area.
10051,2019-10-22,475076,19-13262,1918,2019-10-22 10:10:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,35,SPRING STREET,Narrative: Ne violations
