,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
9945,2019-10-20,469592,19-33127,1895,2019-10-20 13:41:00,,,2019-10-20 13:11:18,2019-10-20 13:41:18,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,"35, 51",SIMONDS ROAD
9946,2019-10-20,469708,19-13128,1896,2019-10-20 13:43:00,2019-10-20 13:52:08,,2019-10-20 14:16:54,2019-10-20 14:21:13,MOTOR VEHICLE ACCIDENT,911,CRIMINAL COMPLAINT,MICHAEL STRIZZI,"30, 35, 38, 49, 34",HALL STREET
9947,2019-10-20,469897,19-13123,1896,2019-10-20 14:16:00,2019-10-20 14:21:33,,2019-10-20 14:21:45,2019-10-20 15:23:10,LARCENY,Phone,CRIMINAL COMPLAINT,MICHAEL STRIZZI,"30, 35, 87, 39, 33",HALL STREET
9948,2019-10-20,470079,19-313133,1897,2019-10-20 17:32:00,,,2019-10-20 17:32:31,2019-10-20 17:34:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,HALL STREET
9949,2019-10-20,470104,19-13135,1897,2019-10-20 17:49:00,,,,2019-10-20 17:49:43,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET
9950,2019-10-20,470130,19-13136,1897,2019-10-20 17:54:00,,,2019-10-20 17:55:00,2019-10-20 17:55:12,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,36,SCHOOL STREET
9951,2019-10-20,470153,19-33137,1897,2019-10-20 19:21:00,,,,2019-10-20 19:34:53,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KALVIN DZIEDZIAK,34,MAIN STREET
9952,2019-10-20,470226,19-133348,1897,2019-10-20 20:37:00,,,2019-10-20 20:40:47,2019-10-20 21:11:36,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL KALVIN DZIEDZIAK,"34, 38, 48",SIMONDS ROAD
9953,2019-10-21,470373,19-33141,1898,,,,2019-10-21 02:17:25,2019-10-21 02:18:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,TACONIC TRAIL
9954,2019-10-21,470395,19-13142,1898,2019-10-21 03:56:00,,,2019-10-21 03:57:19,2019-10-21 03:57:19,PUBLIC SERVICE,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD
9955,2019-10-21,470418,19-13146,1898,2019-10-21 07:29:00,2019-10-21 14:12:28,2019-10-21 14:14:25,2019-10-21 14:17:33,2019-10-21 14:38:23,ANIMAL CONTROL,Phone,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"36, 36, 30",COLD SPRING ROAD
9956,2019-10-21,470497,19-131347,1898,,,,2019-10-21 07:39:48,2019-10-21 07:40:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD
9957,2019-10-21,470523,19-13148,1898,,,,2019-10-21 07:41:06,2019-10-21 07:41:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD
9958,2019-10-21,470546,19-13149,1899,,2019-10-21 15:00:06,,2019-10-21 15:05:59,2019-10-21 15:22:03,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"30, 38",GALE ROAD
9959,2019-10-21,470573,19-13156,1899,2019-10-21 08:02:00,,,2019-10-21 08:02:38,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET
9960,2019-10-21,470618,19-13151,1899,,,,2019-10-21 08:06:55,2019-10-21 08:09:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WOODLAWN DRIVE
9961,2019-10-21,470643,219-13152,1899,2019-10-21 08:15:00,2019-10-21 08:33:23,,2019-10-21 08:33:32,2019-10-21 06:26:17,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 36",COLE AVENUE
9962,2019-10-21,470676,19-13153,1899,2019-10-21 20:10:00,,,,2019-10-21 08:33:05,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,WILLIAMSTOWN ROAD
9963,2019-10-21,470747,19-13154,1900,2019-10-21 08:42:00,,,2019-10-21 08:42:36,2019-10-21 08:44:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
9964,2019-10-21,470797,29-13155,1900,2019-10-21 08:49:00,,,2019-10-21 08:49:30,2019-10-21 08:50:06,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,STRATTON ROAD
9965,2019-10-21,470820,19-13156,1900,2019-10-21 08:50:00,,,2019-10-21 08:51:01,2019-10-21 08:51:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
9966,2019-10-21,470858,19-213157,1901,,,,2019-10-21 08:55:02,2019-10-21 08:55:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET
9967,2019-10-21,470881,1419-13158,1901,,,,2019-10-21 09:05:45,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,KEEP HILL ROAD
9968,2019-10-21,470905,15-13359,1901,2019-10-21 09:15:00,,,2019-10-21 09:15:28,2019-10-21 09:23:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,SIMONDS ROAD
9969,2019-10-21,470979,19-13160,1901,,,,2019-10-21 09:39:39,2019-10-21 09:45:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
9970,2019-10-21,471060,19-13161,1901,2019-10-21 09:58:00,,,2019-10-21 09:58:15,2019-10-21 10:08:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HOPPER ROAD
9971,2019-10-21,471138,19-23363,1902,2019-10-21 10:03:00,2019-10-21 10:13:10,,2019-10-21 10:14:18,2019-10-21 10:13:42,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,PATROL KALVIN DZIEDZIAK,"36, 33",WILLIAMSTOWN ROAD
9972,2019-10-21,471201,19-13162,1902,2019-10-21 10:04:00,,,2019-10-21 10:04:00,,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,34,BRESSETT ROAD
9973,2019-10-21,471272,19-13165,1902,2019-10-21 10:21:00,,,2019-10-21 10:21:54,2019-10-21 10:24:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,CHURCH STREET
9974,2019-10-21,471296,1419-13166,1902,2019-10-21 10:35:00,,,2019-10-21 10:35:23,2019-10-21 10:43:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,CHAPIN HALL DRIVE
9975,2019-10-21,471363,01267-2569,1902,,,,,,SUSPICIOUS MOTOR VEHICLE,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD
9976,2019-10-21,471368,19-13167,1902,2019-10-21 14:03:00,2019-10-21 14:04:06,,,2019-10-21 14:06:50,B.O.L.O.,Radio,UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,"30, 33, 36",NORTH STREET
9977,2019-10-21,471449,19-13168,1903,2019-10-21 14:44:00,2019-10-21 14:44:44,2019-10-21 14:44:54,2019-10-21 14:46:34,2019-10-21 14:55:32,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,36,SAND SPRINGS ROAD
9978,2019-10-21,471512,19-13169,1903,2019-10-21 14:57:00,,,2019-10-21 14:57:46,2019-10-21 15:14:54,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,CHURCH STREET
9979,2019-10-21,471535,13-131756,1903,2019-10-21 15:08:00,2019-10-21 15:15:20,,2019-10-21 15:17:18,,ANIMAL CONTROL,Phone,GONE ON ARRIVAL,DISPATCHER LAURIE TUPER,32,WHITMAN STREET
9980,2019-10-21,471594,19-131471,1903,2019-10-21 15:21:00,2019-10-21 15:22:58,2019-10-21 15:23:20,,2019-10-21 15:39:46,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER LAURIE TUPER,38,SOUTHWORTH STREET
9981,2019-10-21,471696,19-13172,1903,,,,2019-10-21 15:30:30,2019-10-21 15:35:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET
9982,2019-10-21,471723,19-13173,1903,,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
9983,2019-10-21,471752,19-13174,1904,2019-10-21 18:31:00,,,2019-10-21 18:31:03,2019-10-21 18:38:32,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,BRIDGES ROAD
9984,2019-10-21,471827,19-13178,1904,2019-10-21 20:28:00,,,2019-10-21 20:29:23,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL
9985,2019-10-21,471853,19-1317,1904,2019-10-21 20:36:00,2019-10-21 21:27:51,2019-10-21 21:27:58,2019-10-21 21:33:19,2019-10-21 23:06:06,BUILDING CHECK,Other,ARREST (S),PATROL JOHN J MCCONNELL JR,"38, 32, 38, 31, 36",NORTH STREET
9986,2019-10-21,472029,19-13181,1904,2019-10-21 21:16:00,,,,,TRAFFIC COMPLAINT,Phone,PATROL ADVISED,PATROL KEVIN P GARNER,,N HOOSAC ROAD
9987,2019-10-22,472081,19-13182,1905,2019-10-22 06:33:00,,,2019-10-22 00:33:14,2019-10-22 00:33:41,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL CRAIG A EICHHAMMER,31,SOUTHWORTH STREET
9988,2019-10-22,472105,19-13284,1905,2019-10-22 03:53:00,,,2019-10-22 01:53:27,2019-10-22 01:53:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL CRAIG A EICHHAMMER,31,MAIN STREET
9989,2019-10-22,472131,19-13196,1905,,,,2019-10-22 04:01:53,2019-10-22 04:02:05,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,,SIMONDS ROAD
9990,2019-10-22,472160,19-13167,1905,,2019-10-22 14:29:50,2019-10-22 14:12:29,2019-10-22 14:30:08,2019-10-22 14:44:38,ALARM PERMIT RENEWAL,Other,PATROL ADVISED,PATROL ANTHONY M DUPRAT,"35, 33, 33",COLD SPRING ROAD
9991,2019-10-22,472188,19-131686,1905,,,,2019-10-22 07:44:56,2019-10-22 08:05:13,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,GALE ROAD
9992,2019-10-22,472210,19-13189,1905,2019-10-22 08:07:00,,,2019-10-22 08:07:46,2019-10-22 08:17:50,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL ANTHONY M DUPRAT,35,MAIN STREET
9993,2019-10-22,472280,19-13190,1905,2019-10-22 03:07:00,,,,2019-10-22 08:13:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,36,GALE ROAD
9994,2019-10-22,472351,19-13191,1906,2019-10-22 08:07:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
9995,2019-10-22,472371,19-13192,1906,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
9996,2019-10-22,472391,19-13193,1906,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
9997,2019-10-22,472412,19-13194,1906,2019-10-22 09:19:00,2019-10-22 15:01:22,2019-10-22 15:03:32,2019-10-22 15:06:39,2019-10-22 15:25:47,TRAFFIC CONTROL,Initiated,ANIMAL CONTROL,PATROL TANIA HERNANDEZ,36,CHURCH STREET
9998,2019-10-22,472439,49-13195,1906,2019-10-22 08:19:00,2019-10-22 15:20:29,,2019-10-22 15:07:06,2019-10-22 15:10:51,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"35, 38, 38",COLE AVENUE
9999,2019-10-22,472518,19-13196,1906,2019-10-22 08:43:00,,,2019-10-22 08:44:16,2019-10-22 08:45:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,PINE COBBLE ROAD
10000,2019-10-22,472567,19-13197,1907,2019-10-22 08:52:00,,,2019-10-22 08:52:45,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,N HOOSAC ROAD
10001,2019-10-22,472606,19-13198,1907,,,,2019-10-22 09:08:20,2019-10-22 09:08:48,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET
10002,2019-10-22,472648,19-13199,1908,2019-10-22 09:08:00,,,2019-10-22 09:06:59,2019-10-22 09:15:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,HOPPER ROAD
10003,2019-10-22,472675,19-13200,1908,2019-10-22 09:10:00,,,2019-10-22 09:10:43,2019-10-22 09:12:03,BUILDING CHECK,Other,PATROL ADVISED,PATROL TANIA HERNANDEZ,36,WOODLAWN DRIVE
10004,2019-10-22,472701,19-13202,1908,2019-10-22 09:12:00,,,2019-10-22 09:11:56,2019-10-22 09:15:31,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,CHIEF KYLE J JOHNSON,33,OBLONG ROAD
10005,2019-10-22,472768,19-13203,1908,2019-10-22 09:18:00,,,2019-10-22 09:19:05,2019-10-22 09:20:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET
10006,2019-10-22,472802,19-13204,1908,2019-10-22 09:26:00,,,2019-10-22 09:26:12,2019-10-22 09:31:56,PARKING CHECK,Phone,MAILED,PATROL TANIA HERNANDEZ,36,MAIN STREET
10007,2019-10-22,472867,19-132605,1909,2019-10-22 09:32:00,,,,2019-10-22 09:39:10,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,35,GREEN RIVER ROAD
10008,2019-10-22,472920,19-13206,1909,2019-10-22 09:44:00,,,2019-10-22 09:45:01,2019-10-22 09:50:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
10009,2019-10-22,472945,19-13207,1909,2019-10-22 09:45:00,,,2019-10-22 09:45:12,2019-10-22 09:58:20,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,36,WILLIAMSTOWN ROAD
10010,2019-10-22,473042,19-13209,1909,2019-10-22 09:55:00,,,2019-10-22 10:05:40,2019-10-22 10:06:59,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD
10011,2019-10-22,473091,19-13211,1910,,,,2019-10-22 10:06:20,,PARKING CHECK,Initiated,UNABLE TO LOCATE,PATROL TANIA HERNANDEZ,36,CHURCH STREET
10012,2019-10-22,473121,19-13213,1910,2019-10-22 10:50:00,2019-10-22 10:59:47,2019-10-22 11:00:07,2019-10-22 11:10:41,2019-10-22 11:18:43,ANIMAL CONTROL,Phone,CITATION,MICHAEL STRIZZI,35,STETSON ROAD
10013,2019-10-22,473173,19-13212,1910,2019-10-22 10:51:00,,,2019-10-22 10:51:20,,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL ANTHONY M DUPRAT,35,BRIDGES ROAD
10014,2019-10-22,473244,1219-13215,1910,2019-10-22 12:25:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,MICHAEL STRIZZI,,HALL STREET
10015,2019-10-22,473260,19-13217,1910,2019-10-22 12:43:00,,,,,SUSPICIOUS ACTIVITY,Phone,LOG ENTRY REQUEST,MICHAEL STRIZZI,,COLD SPRING ROAD
10016,2019-10-22,473302,19-13216,1910,2019-10-22 12:44:00,,,2019-10-22 12:44:39,2019-10-22 12:49:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,KEEP HILL ROAD
10017,2019-10-22,473329,19-13218,1911,2019-10-22 12:57:00,,,2019-10-22 12:58:01,2019-10-22 12:59:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,STRATTON ROAD
10018,2019-10-22,473356,19-13219,1911,2019-10-22 13:16:00,,,2019-10-22 13:11:10,2019-10-22 13:13:13,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,FOREST ROAD
10019,2019-10-22,473434,19-13220,1911,2019-10-22 13:42:00,2019-10-22 13:43:52,,,2019-10-22 13:47:02,ALARM,911,ALARM,MICHAEL STRIZZI,"35, 36",BEE HILL ROAD
10020,2019-10-22,473471,19-13222,1911,2019-10-22 13:52:00,2019-10-22 13:53:29,2019-10-22 13:54:03,2019-10-22 13:56:39,,TRAFFIC COMPLAINT,911,SERVICES RENDERED,MICHAEL STRIZZI,36,SAND SPRINGS ROAD
10021,2019-10-22,473560,19-13223,1911,2019-10-22 13:54:00,2019-10-22 14:00:20,2019-10-22 14:01:36,,2019-10-22 14:01:36,ANIMAL CONTROL,Initiated,CITATION - WARNING,CHIEF KYLE J JOHNSON,"35, 36, 33",COLD SPRING ROAD
10022,2019-10-22,473716,39-23225,1912,2019-10-22 15:10:00,,,2019-10-22 15:10:51,2019-10-22 15:19:19,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,WILLIAMSTOWN ROAD
10023,2019-10-22,473787,19-13226,1912,2019-10-22 15:22:00,,,2019-10-22 15:23:01,2019-10-22 15:30:49,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,,SPRING STREET
10024,2019-10-22,473809,19-13227,1912,2019-10-22 15:34:00,,,2019-10-22 15:37:45,2019-10-22 15:39:08,TRAFFIC COMPLAINT,911,GONE ON ARRIVAL,"PATROL DAVID JENNINGS, D","38, 32",WILLIAMSTOWN ROAD
10025,2019-10-22,473900,219-13228,1912,,,,,2019-10-22 16:58:59,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
10026,2019-10-22,473925,19-13225,1913,,,,2019-10-22 17:10:34,2019-10-22 17:10:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL
10027,2019-10-22,473953,19-13230,1913,,,,2019-10-22 17:10:55,2019-10-22 17:11:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,MAIN STREET
10028,2019-10-22,473978,19-13231,1913,2019-10-22 17:24:00,,,2019-10-22 17:24:23,2019-10-22 17:30:03,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,NEW ASHFORD ROAD
10029,2019-10-22,474051,19-13234,1913,,,,2019-10-22 18:16:48,2019-10-22 18:17:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET
10030,2019-10-22,474080,19-13237,1913,2019-10-22 19:44:00,2019-10-22 20:16:19,2019-10-22 19:53:24,2019-10-22 20:20:39,2019-10-22 20:53:52,DISABLED M V,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","34, 34",SUMMER STREET
10031,2019-10-22,474227,19-23235,1914,2019-10-22 20:59:00,,,2019-10-22 20:59:49,2019-10-22 20:59:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET
10032,2019-10-22,474253,19-13240,1914,2019-10-22 21:15:00,2019-10-22 21:15:39,,2019-10-22 21:22:22,2019-10-22 21:22:22,ALARM,911,ALARM FALSE,"PATROL DAVID JENNINGS, D","34, 38",MAIN STREET
10033,2019-10-22,474294,19-13241,1914,2019-10-22 22:32:00,2019-10-22 22:35:36,2019-10-22 22:43:26,2019-10-22 22:55:47,2019-10-22 22:55:47,PUBLIC SERVICE,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","32, 38",HANCOCK ROAD
10034,2019-10-22,474343,19-13242,1914,,,,2019-10-22 03:54:24,2019-10-22 03:54:36,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD
10035,2019-10-22,474373,19-13243,1914,2019-10-22 05:18:00,,2019-10-22 06:56:10,2019-10-22 06:56:32,2019-10-22 07:02:34,PARKING CHECK,Phone,PATROL ADVISED,SERGEANT PAUL D THOMPSON,"35, 35",CHURCH STREET
10036,2019-10-22,474449,1419-13245,1915,2019-10-22 20:17:00,,,2019-10-22 07:12:33,2019-10-22 07:19:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
10037,2019-10-22,474486,01247-0000,1915,,,,,,TRAFFIC COMPLAINT,Radio,ALARM,PATROL SHUAN N WILLIAM,,BROOK ROAD
10038,2019-10-22,474517,01247-0000,1915,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD
10039,2019-10-22,474522,19-13246,1915,2019-10-22 20:03:00,2019-10-22 14:13:25,,2019-10-22 07:30:38,2019-10-22 14:42:55,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 35, 36, 33",COLD SPRING ROAD
10040,2019-10-22,474682,19-13249,1915,2019-10-22 20:06:00,2019-10-22 07:31:38,2019-10-22 07:32:05,,2019-10-22 07:41:53,ANIMAL CONTROL,Phone,PATROL ADVISED,MICHAEL STRIZZI,35,LUCE ROAD
10041,2019-10-22,474735,19-132506,1916,,2019-10-22 14:58:21,2019-10-22 14:58:26,2019-10-22 15:03:20,2019-10-22 15:19:58,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 31",GALE ROAD
10042,2019-10-22,474761,15-13251,1916,,,,,,ASSIST OTHER AGENCY,Phone,TAKEN/REFERRED TO OTHER AGENCY,MICHAEL STRIZZI,,SIMONDS ROAD
10043,2019-10-22,474813,19-313252,1916,,,,2019-10-22 08:10:19,2019-10-22 08:12:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,KEEP HILL ROAD
10044,2019-10-22,474840,49-13253,1916,2019-10-22 08:15:00,2019-10-22 13:16:30,,2019-10-22 13:39:54,2019-10-22 13:41:59,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"35, 36",CHURCH STREET
10045,2019-10-22,474869,19-13254,1916,2019-10-22 08:15:00,,,2019-10-22 08:16:29,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,COLE AVENUE
10046,2019-10-22,474889,15-13255,1916,2019-10-22 08:48:00,,,2019-10-22 08:49:59,2019-10-22 09:23:02,PUBLIC SERVICE EVENT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 35",CHURCH STREET
10047,2019-10-22,474917,18-13256,1916,,,,2019-10-22 09:28:38,2019-10-22 09:29:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET
10048,2019-10-22,474958,19-13257,1917,2019-10-22 09:32:00,,,2019-10-22 09:33:12,2019-10-22 09:33:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
10049,2019-10-22,475000,1959-13258,1917,2019-10-22 09:40:00,,,2019-10-22 09:40:25,2019-10-22 09:42:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET
10050,2019-10-22,475026,19-13255,1917,,,,2019-10-22 10:04:06,2019-10-22 10:06:47,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,"36, 36",STRATTON ROAD
10051,2019-10-22,475076,19-13262,1918,2019-10-22 10:10:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,35,SPRING STREET
10052,2019-10-22,475100,49-13263,1918,2019-10-22 19:10:00,,,2019-10-22 10:10:51,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
10053,2019-10-22,475142,19-13264,1918,2019-10-22 10:32:00,,,2019-10-22 10:32:42,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,HOPPER ROAD
10054,2019-10-22,475169,19-13265,1919,2019-10-22 10:32:00,,,2019-10-22 10:38:24,,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,33,WILLIAMSTOWN ROAD
10055,2019-10-22,475242,18-13266,1919,2019-10-22 16:48:00,,,2019-10-22 10:46:51,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
10056,2019-10-22,475266,17:14,1919,,,,,,TRAFFIC CONTROL,Initiated,CITATION - CIVIL,CHIEF KYLE J JOHNSON,,ADAMS ROAD
10057,2019-10-22,475269,18-13267,1919,2019-10-22 10:53:00,,,2019-10-22 10:53:53,2019-10-22 10:54:17,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,35,COLD SPRING ROAD
10058,2019-10-22,475299,1939-13268,1919,2019-10-22 12:02:00,2019-10-22 12:02:33,2019-10-22 12:04:22,2019-10-22 12:08:27,2019-10-22 12:31:09,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,MICHAEL STRIZZI,"35, 36",SOUTH STREET
10059,2019-10-22,475445,19-13270,1920,2019-10-22 12:40:00,,,2019-10-22 12:59:53,2019-10-22 13:03:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,"36, 36",COLD SPRING ROAD
10060,2019-10-22,475492,19-13272,1920,2019-10-22 15:03:00,,,2019-10-22 15:03:31,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET
10061,2019-10-22,475523,19-13275,1920,,,,2019-10-22 17:08:49,,BUILDING CHECK,Other,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,MAIN STREET
10062,2019-10-22,475549,19-33276,1920,2019-10-22 17:22:00,,,2019-10-22 17:22:38,2019-10-22 17:26:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,TACONIC TRAIL
10063,2019-10-22,475577,19-13278,1920,2019-10-22 17:41:00,,,2019-10-22 17:41:58,2019-10-22 17:43:04,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
