,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
5292,2020-07-15,228236,20-6391,1011,2020-07-15 17:54:00,,,2020-07-15 17:54:35,2020-07-15 17:56:19,BUILDING CHECK,Other,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,36,TACONIC TRAIL
5293,2020-07-15,228267,20-6392,1011,,,2020-07-15 20:10:27,2020-07-15 20:13:30,2020-07-15 20:20:15,PUBLIC SERVICE,Phone,ALARM,ALL EQUIPMENT POLICE DEPARTMENT,"35, 36",SPRING STREET
5294,2020-07-15,228373,20-6393,1011,2020-07-15 20:36:00,2020-07-15 20:37:58,2020-07-15 20:38:24,2020-07-15 20:41:04,2020-07-15 21:58:07,WELL BEING CHECK,Phone,SERVICES RENDERED,ALL EQUIPMENT POLICE DEPARTMENT,"35, 36",ADAMS ROAD
5295,2020-07-16,228508,20-6394,1011,2020-07-16 03:57:00,,,2020-07-16 03:57:28,2020-07-16 03:57:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
5296,2020-07-16,228531,20-6396,1012,2020-07-16 10:00:00,,,,,VANDALISM,Phone,INVESTIGATED / REPORT TAKEN,"PATROL DAVID JENNINGS, D",,SPRING STREET
5297,2020-07-16,228620,20-6351,1012,2020-07-16 11:00:00,,,,,ASSIST OTHER AGENCY,Phone,LOG ENTRY REQUEST,PATROLMAN MICHAEL J ZIEMBA Jr,,MAIN STREET
5298,2020-07-16,228775,20-6397,1012,2020-07-16 11:37:00,,,2020-07-16 11:37:48,2020-07-16 11:38:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,N HOOSAC ROAD
5299,2020-07-16,228807,20-6398,1012,2020-07-16 11:42:00,,,2020-07-16 11:44:41,2020-07-16 11:44:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,32,PINE COBBLE ROAD
5300,2020-07-16,228853,20-6399,1013,2020-07-16 11:50:00,,,2020-07-16 11:51:01,2020-07-16 11:51:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,MAIN STREET
5301,2020-07-16,228878,20-6400,1013,2020-07-16 12:15:00,,,2020-07-16 12:15:54,2020-07-16 12:16:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET
5302,2020-07-16,228911,20-6403,1013,2020-07-16 13:52:00,2020-07-16 13:53:12,2020-07-16 13:53:25,2020-07-16 13:56:20,2020-07-16 14:05:02,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,MAIN STREET
5303,2020-07-16,228995,20-6404,1014,2020-07-16 14:00:00,2020-07-16 14:01:18,2020-07-16 14:01:30,2020-07-16 14:06:16,2020-07-16 14:10:12,9-1-1 HANG UP CALL,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",31,LINDEN STREET
5304,2020-07-16,229040,20-6405,1014,2020-07-16 14:54:00,2020-07-16 14:56:19,2020-07-16 14:56:22,2020-07-16 15:22:46,2020-07-16 15:34:19,DISTURBANCE,911,SERVICES RENDERED,PATROL SHUAN N WILLIAM,"37k, 35, 35",CHURCH STREET
5305,2020-07-16,229146,20-6406,1014,2020-07-16 16:39:00,2020-07-16 16:39:45,,2020-07-16 16:39:51,2020-07-16 17:18:42,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,PATROL SHUAN N WILLIAM,35,SIMONDS ROAD
5306,2020-07-16,229171,20-6408,1014,2020-07-16 19:36:00,,,2020-07-16 19:37:27,2020-07-16 19:37:40,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,NORTH STREET
5307,2020-07-16,229198,20-6411,1014,2020-07-16 19:41:00,,,,,9-1-1 ABANDONED CALL,911,NO ACTION REQUIRED,PATROL SHUAN N WILLIAM,,SIMONDS ROAD
5308,2020-07-16,229233,20-6409,1014,2020-07-16 19:42:00,,,2020-07-16 19:42:15,2020-07-16 19:46:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER WILLIAM C JENNINGS JR,35,TACONIC TRAIL
5309,2020-07-16,229258,20-6410,1015,2020-07-16 19:43:00,2020-07-16 19:46:35,2020-07-16 19:47:00,2020-07-16 19:51:40,2020-07-16 20:00:52,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL SHUAN N WILLIAM,35,BUXTON HILL ROAD
5310,2020-07-16,229322,20-6412,1015,2020-07-16 20:15:00,,,2020-07-16 20:15:45,2020-07-16 20:16:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,ADAMS ROAD
5311,2020-07-16,229347,20-6413,1015,2020-07-16 21:21:00,2020-07-16 21:23:11,2020-07-16 21:23:58,2020-07-16 21:26:14,2020-07-16 21:41:17,NOISE COMPLAINT,Phone,CITATION,PATROL SHUAN N WILLIAM,35,SIMONDS ROAD
5312,2020-07-16,229413,20-6414,1015,2020-07-16 21:33:00,2020-07-16 21:34:28,,2020-07-16 21:35:12,2020-07-16 21:40:24,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,PATROL SHUAN N WILLIAM,37k,MAIN STREET
5313,2020-07-16,229453,20-6415,1015,2020-07-16 21:37:00,2020-07-16 21:42:02,2020-07-16 21:41:09,2020-07-16 21:43:39,2020-07-16 22:09:40,DISTURBANCE,Phone,PEACE RESTORED,PATROL SHUAN N WILLIAM,"37k, 35",CHURCH STREET
5314,2020-07-17,229577,20-6419,1016,2020-07-17 03:53:00,,,,2020-07-17 03:53:43,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
5315,2020-07-17,229600,20-6420,1016,2020-07-17 07:56:00,,,2020-07-17 07:56:53,2020-07-17 07:59:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
5316,2020-07-17,229652,20-6421,1016,,,,,2020-07-17 08:07:56,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,MAIN STREET
5317,2020-07-17,229676,20-6424,1016,2020-07-17 09:30:00,2020-07-17 09:32:34,2020-07-17 09:35:36,2020-07-17 09:41:40,2020-07-17 09:54:39,MOTOR VEHICLE LOCK OUT,Phone,PATROL ADVISED,"PATROL DAVID JENNINGS, D",,BERLIN ROAD
5318,2020-07-17,229769,20-6425,1017,2020-07-17 10:11:00,,,2020-07-17 10:11:06,2020-07-17 10:11:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,,N HOOSAC ROAD
5319,2020-07-17,229798,20-6426,1017,2020-07-17 10:59:00,2020-07-17 11:00:37,,2020-07-17 11:02:25,2020-07-17 11:06:12,DISABLED M V,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",36,SIMONDS ROAD
5320,2020-07-17,229881,20-6428,1017,2020-07-17 11:46:00,,,2020-07-17 11:46:24,2020-07-17 11:46:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET
5321,2020-07-17,229914,20-6429,1018,2020-07-17 12:45:00,2020-07-17 12:50:48,2020-07-17 12:52:02,,2020-07-17 14:06:45,SUSPICIOUS ACTIVITY,Phone,INVESTIGATED / REPORT,PATROL BRAD SACCO,36,CHURCH STREET
5322,2020-07-17,229951,20-6430,1018,2020-07-17 13:54:00,2020-07-17 14:07:37,2020-07-17 14:07:58,2020-07-17 14:12:30,2020-07-17 14:34:01,ANIMAL CONTROL,Phone,ANIMAL CONTROL,"PATROL DAVID JENNINGS, D","31, 36",N HOOSAC ROAD
5323,2020-07-17,230009,20-6432,1018,2020-07-17 14:47:00,2020-07-17 14:47:00,2020-07-17 14:47:37,2020-07-17 14:50:05,2020-07-17 15:05:48,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,"PATROL DAVID JENNINGS, D",37k,MAIN STREET
5324,2020-07-17,230130,20-6434,1018,2020-07-17 15:44:00,,,,,ROAD CONDITIONS,Phone,LOG ENTRY REQUEST,PATROLMAN MICHAEL J ZIEMBA Jr,,HOXSEY STREET
5325,2020-07-17,230183,20-6436,1018,2020-07-17 16:53:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
5326,2020-07-17,230209,20-6435,1019,2020-07-17 17:07:00,2020-07-17 17:09:10,2020-07-17 17:09:29,2020-07-17 17:13:05,2020-07-17 17:25:59,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,32,THORNLIEBANK ROAD
5327,2020-07-17,230258,20-6437,1019,2020-07-17 17:14:00,2020-07-17 17:17:14,2020-07-17 17:17:18,2020-07-17 17:24:42,2020-07-17 17:36:04,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,37k,STRATTON ROAD
5328,2020-07-17,230325,20-6438,1019,2020-07-17 17:37:00,,,2020-07-17 17:38:30,2020-07-17 17:52:19,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,"37k, 32",MAIN STREET
5329,2020-07-17,230356,20-6441,1019,2020-07-17 18:49:00,,,,,ALARM,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
5330,2020-07-17,230417,20-6442,1019,2020-07-17 19:25:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,,CHAPIN HALL DRIVE
5331,2020-07-17,230439,20-6443,1019,2020-07-17 20:44:00,,,2020-07-17 20:45:04,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,,WILLIAMSTOWN ROAD
5332,2020-07-17,230494,20-6444,1020,2020-07-17 20:51:00,,,2020-07-17 20:51:42,2020-07-17 20:54:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,TACONIC TRAIL
5333,2020-07-17,230560,20-6446,1020,2020-07-17 01:03:00,,,,2020-07-17 01:07:26,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,NEW ASHFORD ROAD
5334,2020-07-17,230631,20-6447,1020,2020-07-17 03:24:00,,,2020-07-17 03:24:33,2020-07-17 03:25:46,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
5335,2020-07-17,230654,20-6449,1020,2020-07-17 07:41:00,,,,,SUSPICIOUS ACTIVITY,Phone,LOG ENTRY REQUEST,PATROLMAN MICHAEL J ZIEMBA Jr,,GRACE COURT
5336,2020-07-17,230756,20-6450,1020,2020-07-17 09:05:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
5337,2020-07-17,230785,20-6451,1021,2020-07-17 09:11:00,,,2020-07-17 09:12:42,2020-07-17 09:13:52,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD
5338,2020-07-17,230875,20-6452,1021,2020-07-17 09:19:00,,,2020-07-17 09:20:02,2020-07-17 09:21:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,MAIN STREET
5339,2020-07-17,230903,20-6453,1022,2020-07-17 09:28:00,,,,2020-07-17 09:29:11,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,NORTH STREET
5340,2020-07-17,230927,20-6455,1022,2020-07-17 12:34:00,,,,,9-1-1 HANG UP CALL,911,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,,COLE AVENUE
5341,2020-07-17,230960,20-6457,1022,2020-07-17 12:46:00,,,,,VANDALISM,Phone,TAKEN/REFERRED TO OTHER AGENCY,PATROLMAN MICHAEL J ZIEMBA Jr,,MAIN STREET
5342,2020-07-17,231001,20-6456,1022,2020-07-17 12:56:00,,,2020-07-17 12:56:50,2020-07-17 12:57:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,WATER STREET
5343,2020-07-17,231034,20-6458,1022,2020-07-17 13:23:00,2020-07-17 13:25:37,2020-07-17 13:26:08,2020-07-17 13:30:24,2020-07-17 13:35:19,WELL BEING CHECK,Phone,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,"31, 36",CHURCH STREET
5344,2020-07-17,231121,20-6461,1023,2020-07-17 18:49:00,,,2020-07-17 18:49:12,2020-07-17 18:50:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,TACONIC TRAIL
5345,2020-07-17,231147,20-6462,1023,2020-07-17 20:09:00,,,2020-07-17 20:08:52,2020-07-17 20:15:01,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD
5346,2020-07-17,231194,01905-2010,1023,,,,,,DISABLED M V,911,MAILED,PATROL SHUAN N WILLIAM,,SUMMER STREET
5347,2020-07-17,231221,20-6463,1023,2020-07-17 20:51:00,2020-07-17 20:51:00,2020-07-17 20:53:18,2020-07-17 20:56:02,2020-07-17 20:59:29,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,COLE AVENUE
5348,2020-07-17,231310,20-6464,1023,2020-07-17 22:44:00,2020-07-17 22:44:00,2020-07-17 22:44:59,2020-07-17 22:47:37,,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,34,SIMONDS ROAD
5349,2020-07-19,231351,20-6466,1023,2020-07-19 01:57:00,,,2020-07-19 01:57:27,2020-07-19 01:59:52,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,PROSPECT STREET
5350,2020-07-19,231425,20-6467,1024,2020-07-19 02:12:00,,,,2020-07-19 02:18:51,DISABLED M V,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,"34, 35",COLD SPRING ROAD
5351,2020-07-19,231501,20-6468,1024,2020-07-19 02:55:00,,,2020-07-19 02:56:04,,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL KEVIN P GARNER,34,COLE AVENUE
5352,2020-07-19,231560,20-6469,1024,2020-07-19 03:38:00,,,2020-07-19 03:38:35,2020-07-19 03:38:49,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,35,SIMONDS ROAD
5353,2020-07-19,231583,20-6470,1024,2020-07-19 07:29:00,,,2020-07-19 07:29:35,2020-07-19 07:30:18,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,N HOOSAC ROAD
5354,2020-07-19,231626,20-6471,1025,2020-07-19 07:34:00,,,2020-07-19 07:35:19,2020-07-19 07:35:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,WATER STREET
5355,2020-07-19,231660,20-6472,1025,2020-07-19 07:39:00,,,2020-07-19 07:39:20,2020-07-19 07:40:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BAXTER ROAD
5356,2020-07-19,231692,20-6473,1025,2020-07-19 07:43:00,,,2020-07-19 07:44:48,2020-07-19 07:44:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD
5357,2020-07-19,231746,20-6474,1026,2020-07-19 09:53:00,2020-07-19 09:55:57,2020-07-19 09:57:12,2020-07-19 10:04:10,2020-07-19 10:27:26,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,DISPATCHER CHRISTINE LEMOINE,35,MAIN STREET
5358,2020-07-19,231876,20-6476,1026,2020-07-19 12:54:00,,,2020-07-19 12:54:22,2020-07-19 12:54:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,NORTH STREET
5359,2020-07-19,231907,20-6479,1026,2020-07-19 15:52:00,2020-07-19 15:52:48,2020-07-19 15:53:16,2020-07-19 15:58:02,2020-07-19 16:39:31,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,DISPATCHER LAURIE TUPER,36,SIMONDS ROAD
5360,2020-07-19,231937,20-6483,1026,2020-07-19 18:21:00,,,,2020-07-19 18:23:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,TACONIC TRAIL
5361,2020-07-19,231968,20-6484,1027,2020-07-19 19:48:00,,,,2020-07-19 19:51:56,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,HANCOCK ROAD
5362,2020-07-19,232037,20-6485,1027,2020-07-19 20:22:00,2020-07-19 20:23:27,2020-07-19 20:23:43,2020-07-19 20:29:47,2020-07-19 20:44:27,PARKING COMPLAINT,Phone,UNFOUNDED,DISPATCHER LAURIE TUPER,34,HOPPER ROAD
5363,2020-07-19,232111,20-6486,1027,2020-07-19 20:54:00,2020-07-19 20:56:06,2020-07-19 20:56:54,2020-07-19 20:58:39,2020-07-19 21:30:47,PUBLIC SERVICE,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,32,LAURIE DRIVE
5364,2020-07-19,232166,20-6487,1027,2020-07-19 20:56:00,2020-07-19 20:58:22,2020-07-19 21:04:41,2020-07-19 21:06:43,2020-07-19 21:13:17,WELL BEING CHECK,Phone,GONE ON ARRIVAL,DISPATCHER LAURIE TUPER,34,STETSON ROAD
5365,2020-07-19,232229,20-6491,1027,2020-07-19 22:31:00,2020-07-19 22:31:00,,2020-07-19 22:34:41,2020-07-19 22:51:14,DISTURBANCE,Walk-In,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,STRATTON ROAD
5366,2020-07-20,232356,20-6493,1028,2020-07-20 00:27:00,,,2020-07-20 00:31:29,2020-07-20 00:31:34,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"38, 34",MAIN STREET
5367,2020-07-20,232460,20-6494,1028,2020-07-20 00:41:00,,,,2020-07-20 00:48:59,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KALVIN DZIEDZIAK,38,WILLIAMSTOWN ROAD
5368,2020-07-20,232530,20-6495,1028,2020-07-20 02:36:00,,,2020-07-20 02:36:27,2020-07-20 02:36:33,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD
5369,2020-07-20,232552,20-6496,1028,2020-07-20 08:11:00,,,2020-07-20 08:11:26,2020-07-20 08:11:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,N HOOSAC ROAD
5370,2020-07-20,232591,20-6497,1029,2020-07-20 08:15:00,,,2020-07-20 08:16:06,2020-07-20 08:16:09,SYSTEM TROUBLE,911,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD
5371,2020-07-20,232630,20-6498,1029,2020-07-20 20:07:00,,,2020-07-20 08:26:21,2020-07-20 08:29:51,ROAD CONDITIONS,Other,PATROL ADVISED,PATROL BRAD SACCO,35,BAXTER ROAD
5372,2020-07-20,232653,20-6499,1029,2020-07-20 08:38:00,,,2020-07-20 08:38:32,2020-07-20 08:38:35,BUILDING CHECK,Other,PATROL ADVISED,PATROL BRAD SACCO,35,WATER STREET
5373,2020-07-20,232716,20-6500,1030,2020-07-20 09:06:00,2020-07-20 09:08:19,2020-07-20 09:08:31,2020-07-20 09:10:59,2020-07-20 09:34:45,SUSPICIOUS ACTIVITY,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER CHRISTINE LEMOINE,36,NORTH STREET
5374,2020-07-20,232771,20-6501,1030,2020-07-20 09:46:00,,,,,ASSIST OTHER AGENCY,Phone,LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,,STONE HILL ROAD
5375,2020-07-20,232796,20-6502,1030,2020-07-20 11:14:00,2020-07-20 11:25:46,,2020-07-20 11:25:53,2020-07-20 11:33:59,PUBLIC SERVICE,Walk-In,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,36,SIMONDS ROAD
5376,2020-07-20,232824,20-6503,1030,2020-07-20 12:35:00,,,,,DISTURBANCE,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,,MAIN STREET
5377,2020-07-20,232926,20-6505,1030,2020-07-20 14:16:00,2020-07-20 14:17:31,2020-07-20 14:17:54,2020-07-20 14:20:28,2020-07-20 14:36:55,FOREST WARDEN DISPATCH,911,REMOVED,DISPATCHER CHRISTINE LEMOINE,35,MAIN STREET
5378,2020-07-20,232963,20-6506,1030,2020-07-20 15:56:00,,,,,9-1-1 ABANDONED CALL,911,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,PINE COBBLE ROAD
5379,2020-07-20,233011,20-6507,1031,2020-07-20 16:36:00,,,2020-07-20 16:37:58,2020-07-20 16:42:15,ASSIST OTHER AGENCY,Initiated,SERVED IN HAND,SERGEANT DAVID R LEMIEUX,36,SIMONDS ROAD
5380,2020-07-20,233052,20-6508,1031,2020-07-20 16:57:00,,,2020-07-20 16:57:15,2020-07-20 16:58:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT PAUL D THOMPSON,36,NORTH STREET
5381,2020-07-20,233080,20-6509,1031,2020-07-20 17:11:00,,,2020-07-20 17:11:18,2020-07-20 17:11:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,34,TACONIC TRAIL
5382,2020-07-20,233106,20-6510,1031,2020-07-20 17:24:00,,,,2020-07-20 17:27:48,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,HANCOCK ROAD
5383,2020-07-20,233181,20-6511,1031,2020-07-20 17:31:00,2020-07-20 17:31:00,2020-07-20 17:33:48,2020-07-20 17:39:05,2020-07-20 17:58:01,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,DISPATCHER LAURIE TUPER,36,LUCE ROAD
5384,2020-07-20,233330,20-6512,1032,2020-07-20 18:18:00,2020-07-20 18:18:41,,2020-07-20 18:18:48,2020-07-20 18:41:23,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,DISPATCHER LAURIE TUPER,36,SIMONDS ROAD
5385,2020-07-20,233359,20-6513,1032,2020-07-20 19:39:00,2020-07-20 19:42:59,2020-07-20 19:43:21,2020-07-20 19:47:03,2020-07-20 19:53:07,MISSING PERSON,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,HARRISON AVENUE
5386,2020-07-20,233450,20-6515,1032,2020-07-20 22:27:00,2020-07-20 22:27:00,,2020-07-20 22:27:00,2020-07-20 22:41:23,FOREST WARDEN DISPATCH,Initiated,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,MOUNTAIN VIEW STREET
5387,2020-07-21,233507,20-6516,1032,2020-07-21 03:03:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD
5388,2020-07-21,233529,20-6518,1033,2020-07-21 06:02:00,2020-07-21 06:06:15,2020-07-21 06:06:22,2020-07-21 06:08:26,2020-07-21 06:20:39,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,34,LUCE ROAD
5389,2020-07-21,233557,20-6519,1033,2020-07-21 08:27:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SAND SPRINGS ROAD
5390,2020-07-21,233576,20-6520,1033,2020-07-21 08:54:00,2020-07-21 08:55:54,2020-07-21 08:58:55,2020-07-21 09:02:26,2020-07-21 09:11:31,NOISE COMPLAINT,Phone,UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D",31,BEE HILL ROAD
5391,2020-07-21,233613,20-6521,1033,2020-07-21 09:21:00,,,2020-07-21 09:22:13,2020-07-21 09:22:35,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD
5392,2020-07-21,233651,20-6522,1033,2020-07-21 09:26:00,,,2020-07-21 09:27:02,2020-07-21 09:27:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,WATER STREET
5393,2020-07-21,233685,20-6524,1033,2020-07-21 09:53:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,MAIN STREET
5394,2020-07-21,233714,20-6525,1034,2020-07-21 09:58:00,,,2020-07-21 10:00:57,2020-07-21 10:01:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,PINE COBBLE ROAD
5395,2020-07-21,233770,20-6526,1034,2020-07-21 10:08:00,,,2020-07-21 10:08:42,2020-07-21 10:09:11,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET
5396,2020-07-21,233790,20-6528,1034,2020-07-21 13:27:00,,,,2020-07-21 14:26:38,ASSIST OTHER AGENCY,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,BULKLEY STREET
5397,2020-07-21,233818,20-6530,1034,2020-07-21 13:32:00,2020-07-21 13:32:48,2020-07-21 13:33:45,2020-07-21 13:41:46,2020-07-21 14:26:38,WELL BEING CHECK,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,MAIN STREET
5398,2020-07-21,233861,20-6531,1035,2020-07-21 15:03:00,2020-07-21 15:05:24,,,2020-07-21 15:05:36,ASSAULT,Phone,CITATION,"PATROL DAVID JENNINGS, D","36, 35",COLD SPRING ROAD
5399,2020-07-21,233908,20-6532,1035,2020-07-21 15:50:00,2020-07-21 15:54:37,2020-07-21 15:52:26,2020-07-21 15:56:19,2020-07-21 16:04:47,MOTOR VEHICLE ACCIDENT,911,INVESTIGATED / REPORT TAKEN,"PATROL DAVID JENNINGS, D","35, 36",NW HILL ROAD
5400,2020-07-21,234054,20-6533,1035,2020-07-21 16:38:00,,,2020-07-21 16:38:42,2020-07-21 16:39:41,BUILDING CHECK,Other,PATROL ADVISED,PATROL BRAD SACCO,35,TACONIC TRAIL
5401,2020-07-21,234079,20-6534,1035,2020-07-21 17:00:00,,,2020-07-21 17:00:10,2020-07-21 17:02:04,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,NORTH STREET
5402,2020-07-21,234105,20-6536,1035,2020-07-21 17:44:00,,,,,ANIMAL CONTROL,Phone,ANIMAL CONTROL,PATROL BRAD SACCO,,SOUTH STREET
5403,2020-07-21,234138,20-6537,1036,2020-07-21 18:04:00,,,2020-07-21 18:04:50,2020-07-21 18:12:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,MAIN STREET
5404,2020-07-21,234168,20-6538,1036,2020-07-21 18:33:00,2020-07-21 18:38:58,2020-07-21 18:39:54,2020-07-21 18:46:29,2020-07-21 18:52:41,DISTURBANCE,Phone,SERVICES RENDERED,PATROL BRAD SACCO,35,LUCE ROAD
