,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
5488,2020-07-26,238414,20-6649,1055,2020-07-26 13:18:00,2020-07-26 13:38:43,,2020-07-26 13:38:49,2020-07-26 13:46:04,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,"35, 37k, 37k",SIMONDS ROAD,"Narrative: Party on the bench outside, reportedly intoxicated and soiled himself. Narrative: Party was not intoxicated. Had soiled himself, suffering dementia. Contacted Walt's cab from Bennington to from some return him home to his sister in Bennington. Contact made with sister who is expecting him and will pay for cab."
5489,2020-07-26,238498,20-6650,1055,2020-07-26 14:02:00,2020-07-26 14:02:34,2020-07-26 14:02:38,2020-07-26 14:05:44,2020-07-26 14:07:33,ALARM,Phone,LOG ENTRY REQUEST,DISPATCHER CHRISTINE LEMOINE,35,SPRING STREET,Narrative: Interior motion and entry alarm. Narrative: Owner accidentally set off alarm. Nothing needed. Phone VANDALISM LOG ENTRY REQUEST
5490,2020-07-26,238542,20-6651,1055,2020-07-26 14:09:00,,,,,FOREST WARDEN DISPATCH,911,REMOVED,DISPATCHER CHRISTINE LEMOINE,,NEW ASHFORD ROAD,Narrative: A Black Lives Matter sign at the location has been painted over to remove the word Black on both sides. Narrative: Julia Morgan called to report that her sign was the one vandalized. She was advised that the issue was on file.
5491,2020-07-26,238599,20-6652,1056,2020-07-26 17:01:00,2020-07-26 17:07:14,2020-07-26 17:07:15,2020-07-26 17:10:04,2020-07-26 17:21:53,B.O.L.O.,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,"32, 36",NEW ASHFORD ROAD,"Narrative: Requests BOLO for White pick up with VT plates. Heading of Lanesborough. May take rte 43. Stop and north on 7 out hold, no PC for arrest at this time. Narrative: BCSC called back to report possible OUI (alcohol), witness saw male striking female inside the vehicle and children are inside also."
5492,2020-07-26,238681,20-6653,1056,2020-07-26 17:06:00,2020-07-26 17:24:11,2020-07-26 17:24:18,2020-07-26 17:29:49,2020-07-26 17:35:20,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,DISPATCHER LAURIE TUPER,32,LAURIE DRIVE,Narrative: Employee locked out of silver'99 Honda Accord parked on grass.
5493,2020-07-26,238750,20-6654,1056,2020-07-26 17:22:00,,,,2020-07-26 17:22:21,BUILDING CHECK,Other,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,TACONIC TRAIL,Narrative: Checked Area.
5494,2020-07-26,238776,20-6655,1056,2020-07-26 18:22:00,,,2020-07-26 18:22:29,2020-07-26 18:30:50,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,N HOOSAC ROAD,D
5495,2020-07-26,238852,20-6656,1056,2020-07-26 18:43:00,2020-07-26 18:45:30,,2020-07-26 18:45:34,2020-07-26 18:59:10,SUSPICIOUS ACTIVITY,Phone,ALARM,DISPATCHER LAURIE TUPER,32,HALEY STREET,Narrative: Requests to speak to officer regarding the possibility of a hidden GPS/Bug planted her vehicle. on
5496,2020-07-26,238888,20-6658,1057,2020-07-26 19:31:00,,,,2020-07-26 19:34:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,MAIN STREET,Narrative: Checked $-4 21:58 Narrative: Checked Area. Narrative: done
5497,2020-07-26,238920,20-6659,1057,2020-07-26 20:48:00,2020-07-26 21:16:36,2020-07-26 21:16:41,2020-07-26 21:19:21,2020-07-26 21:20:03,SUSPICIOUS MOTOR VEHICLE,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"32, 32",N HOOSAC ROAD,"Narrative: Reports a silver car with Vt plates has been parked, fora very long time, at the end of the driveway of property he at 386 N. owns Hoosac. Narrative: 07/26/2020 2100 - Vehicle alternator died. Already called for a tow. Will stand-by until tow gets here,"
5498,2020-07-26,239041,20-6660,1057,2020-07-26 20:59:00,2020-07-26 21:05:45,2020-07-26 21:01:43,2020-07-26 21:07:34,2020-07-26 21:16:01,DISABLED M V,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"36, 32",LAURIE DRIVE,"Narrative: Employee reports a male Party has been bothering the bartender all night, was asked to leave several times, finally went outside, but still hanging around and now in a white car in the parking lot, refusing to leave premisis. Narrative: Party left without incident,"
5499,2020-07-26,239116,20-6661,1057,2020-07-26 21:29:00,,,2020-07-26 21:29:50,2020-07-26 21:56:55,DISABLED M V,Initiated,VEHICLE TOWED,PATROL SHUAN N WILLIAM,32,WILLIAMSTOWN ROAD,"Narrative: 07/26/2020 2131 Flat tire, - owner on phone with AAA, Vehicle off roadway, not a hazard."
5500,2020-07-26,239186,20-6662,1058,2020-07-26 21:48:00,,,,,FOUND/LOST PROPERTY,Phone,PATROL ADVISED,DISPATCHER LAURIE TUPER,,FOREST ROAD,"Narrative: CP's daughter has misplaced their earlier today. Has car no idea, in Williamstown, where she left it. Blue Hona Fit with VT plates. CP has the keys. If found please call above number. Narrative: wCS also notified to keep an eye out for it. Narrative: Jeff Israel, 45 Forest Rd. called to report a Blue Honda Fit with VT PC HKT795 has been parked in his culdasac for 2 days. Plate comes back to original CP. Attempts, thus far to reach her (not answering phone and mailbox full) have been unsuccessful. Narrative: After several unsuccessful attempts to reach CP, VSP in Bethel, VT notified and will was attempt to locate her to call WPD. Narrative: Ms.Atwood called back and made of the location was aware of the Vehicle. Will be down tomorrow to pick it up. Call #20-6722 When Brad Atwood came to get his daughtertrs car. Some how he lost his wallet. For Date: 07/27/2020 - Monday"
5501,2020-07-27,239388,20-6664,1058,2020-07-27 01:54:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,MAIN STREET,T
5502,2020-07-27,239407,20-6665,1058,2020-07-27 02:02:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,GREEN RIVER ROAD,D
5503,2020-07-27,239427,20-6666,1058,2020-07-27 02:05:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,MAIN STREET,T
5504,2020-07-27,239446,20-6667,1058,2020-07-27 02:07:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,HANCOCK ROAD,D
5505,2020-07-27,239465,20-6668,1058,2020-07-27 02:09:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,LONGVIEW TERRACE,R
5506,2020-07-27,239484,20-6669,1058,2020-07-27 02:11:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,PINE COBBLE ROAD,D
5507,2020-07-27,239504,20-6670,1058,2020-07-27 02:13:00,,,,,ALARM PERMIT RENEWAL,Other,ALARM PERMIT RENEWAL,PATROL KALVIN DZIEDZIAK,,SABIN DRIVE,D
5508,2020-07-27,239523,20-6671,1059,2020-07-27 02:19:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,FOREST ROAD,D
5509,2020-07-27,239542,20-6672,1059,2020-07-27 02:21:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,OLD FARM WAY,Y
5510,2020-07-27,239562,20-6673,1059,2020-07-27 02:25:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BULKLEY STREET,T
5511,2020-07-27,239581,20-6674,1059,2020-07-27 02:28:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,CHESTNUT STREET,T
5512,2020-07-27,239600,20-6675,1059,2020-07-27 02:32:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,PARK STREET,T
5513,2020-07-27,239619,20-6676,1059,2020-07-27 02:35:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BEE HILL ROAD,D
5514,2020-07-27,239639,20-6677,1059,2020-07-27 02:36:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,HANCOCK ROAD,D
5515,2020-07-27,239659,20-6678,1059,2020-07-27 02:39:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BRESSETT ROAD,D
5516,2020-07-27,239678,20-6679,1059,2020-07-27 02:41:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,NEW ASHFORD ROAD,D
5517,2020-07-27,239698,20-6680,1059,2020-07-27 05:00:00,,,2020-07-27 05:56:14,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,9
5518,2020-07-27,239720,20-6681,1059,2020-07-27 08:04:00,,,2020-07-27 08:04:43,2020-07-27 08:08:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,PINE COBBLE ROAD,Narrative: 318TL7 FW8310 S83WRM 1YK286 YB465 GPW461 ETW994 DOUSKI Narrative: Checked S-4 16:22 Narrative: checked Narrative: Checked Area.
5519,2020-07-27,239759,20-6682,1060,2020-07-27 08:16:00,,,2020-07-27 08:16:25,2020-07-27 08:20:42,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,BAXTER ROAD,Narrative: Checked S-4 16:28 Narrative: checked
5520,2020-07-27,239785,20-6683,1060,2020-07-27 08:23:00,,,2020-07-27 08:24:37,2020-07-27 08:25:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,WATER STREET,Narrative: Checked S-4 16:40 Narrative: Checked S-4 20:30 Narrative: checked Narrative: Checked
5521,2020-07-27,239818,20-6684,1060,2020-07-27 08:48:00,,,2020-07-27 08:48:40,2020-07-27 08:49:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,35,N HOOSAC ROAD,Narrative: Checked S-4 16:16 Narrative: checked Narrative: Checked Area. Narrative: Checked Area.
5522,2020-07-27,239853,20-6685,1060,2020-07-27 09:15:00,,,,,THREATS/HARASSMENT,Phone,LOG ENTRY REQUEST,PATROLMAN MICHAEL J ZIEMBA Jr,,LOWER WINDFLOWER WAY,"Narrative: Rp emailed stating she is receiving unwanted harassment through emails by Kaplan after advising to cease. Requests log entry only, nothing further this time. at"
5523,2020-07-27,239900,20-6686,1060,2020-07-27 09:20:00,,,,,WELL BEING CHECK,Phone,TAKEN/REFERRED TO OTHER AGENCY,DISPATCHER CHRISTINE LEMOINE,,ADAMS ROAD,Narrative: Party in room 109 reports she is very dizzy and has been having this issue for 4 months. Reports that she asked to speak with the doctor but he isn't in yet. Commons notified and going to check on the party.
5524,2020-07-27,239963,20-6689,1061,2020-07-27 10:56:00,,,,,9-1-1 WRONG NUMBER,911,NO ACTION REQUIRED,DISPATCHER CHRISTINE LEMOINE,,LYNDE LANE,"Narrative: #404, dial. 1231 N Hoosac Rd party states accidental"
5525,2020-07-27,239988,20-6690,1061,2020-07-27 11:37:00,2020-07-27 11:38:01,2020-07-27 11:38:06,2020-07-27 11:45:09,,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,DISPATCHER CHRISTINE LEMOINE,35,WATER STREET,Narrative: Lockout on a Blue Toyota Carolla Narrative: Vehicle entered with no damage
5526,2020-07-27,240075,20-6691,1061,2020-07-27 12:16:00,2020-07-27 12:20:53,,2020-07-27 12:34:14,2020-07-27 13:06:40,DISTURBANCE,Phone,SERVICES RENDERED,DISPATCHER CHRISTINE LEMOINE,35,HOPPER ROAD,"Narrative: Hiker lost, vehicle located on Notch Rd in North Adams. Narrative: Transporting 1 Female from the top of Hopper Rd to Notch Rd in NA. 8298.7 Narrative: Out at Notch Rd. 8311.7"
5527,2020-07-27,240158,20-6693,1061,2020-07-27 13:55:00,2020-07-27 13:57:52,2020-07-27 13:57:56,2020-07-27 14:09:31,2020-07-27 14:13:24,ANIMAL CONTROL,Phone,UNABLE TO LOCATE,DISPATCHER CHRISTINE LEMOINE,35,GREEN RIVER ROAD,Narrative: Baby Bear in the middle of the road on Green River. Appears to have been hit. Narrative: No bear located.
5528,2020-07-27,240205,20-6694,1061,2020-07-27 15:40:00,2020-07-27 15:43:56,2020-07-27 15:44:01,2020-07-27 15:45:11,2020-07-27 16:00:33,DISTURBANCE,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"36, 38",CHARLES STREET,"Narrative: Breen Center employee reports Michael N. is out of control, breaking his mother's house apart. Narrative: Michael was upset because he had to move out of the Turning Point facility due alleged assault. only broke to an He a cup at his mother's home and wasn't breaking the house apart. Michael was calm when officers spoke with him and stated he didn't want to hurt himself or anyone else. His mother said he could stay with her until his father picked him up at 5:30p."
5529,2020-07-27,240319,20-6696,1062,2020-07-27 17:14:00,,,2020-07-27 17:14:52,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,TACONIC TRAIL,Narrative: Checked
5530,2020-07-27,240344,20-6697,1062,2020-07-27 17:21:00,,,2020-07-27 17:21:25,2020-07-27 17:22:37,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,NORTH STREET,Narrative: Checked Narrative: Checked Area.
5531,2020-07-27,240372,20-6699,1062,2020-07-27 18:17:00,2020-07-27 18:17:10,2020-07-27 18:17:30,2020-07-27 18:17:58,2020-07-27 18:56:41,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,DISPATCHER LAURIE TUPER,36,SIMONDS ROAD,Narrative: Party in for LTC.
5532,2020-07-27,240403,20-6700,1062,2020-07-27 19:10:00,,,,,ANIMAL CONTROL,Phone,PATROL ADVISED,DISPATCHER LAURIE TUPER,,ADAMS ROAD,"Narrative: Missing beagles. If please call above number. two seen, 07/28/2020 1922 MS Henderson called asking if her other dog had been found. She was advised no. Narrative: CP dropped off a beagle that was found walking on Cold Spring Rd. Owner retrieved."
5533,2020-07-27,240464,20-6701,1062,2020-07-27 20:24:00,,,,2020-07-27 20:26:45,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,,MAIN ROAD,Narrative: Checked
5534,2020-07-27,240489,20-6702,1063,2020-07-27 21:38:00,2020-07-27 21:44:18,2020-07-27 21:44:52,2020-07-27 21:47:30,2020-07-27 22:09:12,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"38, 36",WILLIAMSTOWN ROAD,"Narrative: Reports Jeff Watson just came up to her while she was closing down the barn and scared her. He was rambling and talking She asked him leave, but he is still in nonsense. to area. She has since gone into the house, but would appreciate officer presence to make sure he leaves. Mr. is wearing shorts, shirt is Watson cutoff no and bald. Narrative: Upon arrival Jeff was attempting to leave the property in his vehicle. He stated he feeding the horses. Jeff was was advised about the complaint and told not to return at night. He left the property without incident. For Date: 07/28/2020 - Tuesday"
5535,2020-07-28,240671,20-6703,1063,2020-07-28 03:36:00,,,2020-07-28 03:36:26,2020-07-28 03:36:30,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,0
5536,2020-07-28,240693,20-6704,1063,2020-07-28 06:03:00,2020-07-28 06:06:30,2020-07-28 06:07:09,2020-07-28 06:12:54,2020-07-28 07:57:21,ASSIST OTHER AGENCY,911,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"32, 35",SOUTH STREET,Narrative: CP reports tree branch has fallen on power lines and caught fire. 0612- National Grid Advised. Awaiting ETA. 0622- National Grid ETA 0730 Narrative: Road closed at the Knolls and Field Park. 35 to await Nat Grid.
5537,2020-07-28,240764,20-6706,1063,2020-07-28 09:08:00,,,2020-07-28 09:09:22,2020-07-28 09:09:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,,PINE COBBLE ROAD,Narrative: VT: GPW461 RI: YB465 MA: 318TL7 Narrative: Checked S-4 17:06 Narrative: checked Narrative: Checked Area.
5538,2020-07-28,240802,20-6707,1064,2020-07-28 09:18:00,,,2020-07-28 09:18:12,2020-07-28 09:18:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,MAIN STREET,Narrative: checked Narrative: Checked §-4 17:32 Narrative: checked CHECKED/SECURED
5539,2020-07-28,240832,20-6708,1064,2020-07-28 09:20:00,,,2020-07-28 09:20:36,2020-07-28 09:20:46,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET,Narrative: checked Narrative: Checked S-4 18:47 Narrative: Checked S-4 20:27 Narrative: Checked
5540,2020-07-28,240864,20-6709,1064,2020-07-28 09:28:00,,,2020-07-28 09:28:08,2020-07-28 09:28:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,N HOOSAC ROAD,Narrative: Checked S-4 17:00 Narrative: Checked S-4 20:19 Narrative: checked Narrative: Checked Area. Narrative: Checked Area.
5541,2020-07-28,240904,20-6711,1065,2020-07-28 10:53:00,2020-07-28 10:57:00,,2020-07-28 10:57:20,2020-07-28 11:06:45,MOTOR VEHICLE ACCIDENT,911,VEHICLE TOWED,"PATROL DAVID JENNINGS, D","35, 37k",GREEN RIVER ROAD,C
5542,2020-07-28,240998,20-6713,1065,2020-07-28 11:41:00,2020-07-28 11:43:08,2020-07-28 11:44:18,2020-07-28 11:50:04,2020-07-28 11:59:51,WELL BEING CHECK,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",31,CHURCH STREET,"Narrative: Missed 3 phones meeting in the past week. Party does have past mental health issues. Narrative: I Spoke with Ms. Fiske who did acknowledge she missed the calls, but denies needing services. Fiske any Ms. stated she has no suicidal ideations and will make telephone contact with the indivdual she was supposed to speak with. I asked Ofc. Jennings to contact the CP and provide call information."
5543,2020-07-28,241092,20-6714,1065,2020-07-28 14:44:00,,,,,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,N HOOSAC ROAD,Narrative: CP called about a motorcycle that had passed him on a double yellow line on North Hoosac Rd. After motorcycle went by him the operator flipped him off. Description blue bike was a with unknown VT plate.CP stated that he didn’t think that this road had been patrolled enough for traffic violations. CP then made complaints about loud exhaust's motorcycles on and vehicles.
5544,2020-07-28,241175,20-6715,1065,2020-07-28 15:07:00,2020-07-28 15:07:00,2020-07-28 15:08:50,2020-07-28 15:12:27,2020-07-28 15:17:18,9-1-1 HANG UP CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,"36, 38",MAIN STREET,Narrative: Called back X'2 so far with no answer. Called back 3rd time and let it ring until officers arrived location. at Narrative: Everything was fine at the store. Unknown who placed the call and be old number associated with may an Rite Aid.
5545,2020-07-28,241253,20-6718,1066,2020-07-28 16:52:00,,,2020-07-28 16:52:34,2020-07-28 16:53:43,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,TACONIC TRAIL,Narrative: Checked
5546,2020-07-28,241279,20-6719,1066,2020-07-28 17:03:00,,,2020-07-28 17:30:08,,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL JOHN J MCCONNELL JR,"38, 40",COLD SPRING ROAD,F
5547,2020-07-28,241378,20-6720,1066,2020-07-28 17:10:00,2020-07-28 17:10:00,2020-07-28 17:11:02,2020-07-28 17:17:11,2020-07-28 17:22:22,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,36,N HOOSAC ROAD,"Narrative: Location of the call was showing the 1st building on the left pull into complex. could hear walking as you I party around. Sounded as it was just a pocket dial. Narrative: Accidental call from Quinn, all Ok."
5548,2020-07-28,241445,20-6722,1066,2020-07-28 17:25:00,,,,,FOUND/LOST PROPERTY,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,FOREST ROAD,Narrative: CP reporting that he has lost his wallet. Brown in color. His license and other cards in wallet as well. Was advised if located him that we will call back. This call is in reference to call #20-6662 when he picked up the car.
5549,2020-07-28,241509,20-6721,1066,2020-07-28 17:39:00,,,,2020-07-28 17:41:11,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,CHARLES STREET,Narrative: Checked Area.
5550,2020-07-28,241535,20-6723,1067,2020-07-28 18:52:00,2020-07-28 18:56:30,2020-07-28 18:55:39,2020-07-28 18:59:54,2020-07-28 19:07:04,9-1-1 ABANDONED CALL,911,UNABLE TO LOCATE,DISPATCHER WILLIAM C JENNINGS JR,"36, 38",DENNISON PARK DRIVE,Narrative: Open 9-1-1 call. Called number back and it say's number not recognized. Narrative: No one in the area.
5551,2020-07-28,241586,20-6724,1067,2020-07-28 19:03:00,,,,,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,STETSON COURT,Narrative: Spoke to caller. He advises that he is having phone issues. stated his is all black and the icon He screen emergency came up and he accidently pressed it. All is ok.
5552,2020-07-28,241640,20-6725,1067,2020-07-28 19:17:00,,,,,FOUND/ LOST PROPERTY,Walk-In,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,ADAMS ROAD,"Narrative: RP into station reporting that he has just lost his wallet were he believes on Adams Rd while he was jogging with his 1/2 hr said in wife approx. ago. RP wallet is black color, has S.S. Card, license,$17.00 in cash inside of it and a couple more credit cards."
5553,2020-07-28,241710,20-6726,1067,2020-07-28 20:30:00,,,2020-07-28 20:31:05,2020-07-28 20:36:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,MAIN STREET,Narrative: Checked For Date: 07/29/2020 - Wednesday
5554,2020-07-29,241740,20-6727,1067,2020-07-29 02:25:00,,,,2020-07-29 02:28:43,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KALVIN DZIEDZIAK,34,COLD SPRING ROAD,-
5555,2020-07-29,241806,03106-1839,1067,,,,,,SUSPICIOUS MOTOR VEHICLE,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,U
5556,2020-07-29,241811,20-6729,1067,2020-07-29 03:25:00,,,,2020-07-29 03:25:25,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,32,SIMONDS ROAD,5
5557,2020-07-29,241833,20-6731,1068,2020-07-29 07:14:00,,,2020-07-29 07:15:02,2020-07-29 07:15:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,MAIN STREET,Narrative: Checked Narrative: Checked Narrative: checked
5558,2020-07-29,241860,20-6732,1068,2020-07-29 07:19:00,,,2020-07-29 07:20:18,2020-07-29 07:20:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,PINE COBBLE ROAD,"Narrative: VT: GPW461 RI: YB465 MA: 318TL?7 Narrative: Checked add MA 710, 318TL7, 98PT79 VT HSX422 FL CQVP67 NC 96HBH Narrative: Checked add MA 2216VT, J44077 Com Narrative: VT: GPW461 RI: YB465 MA: 318TL7, 710 Narrative: checked Narrative: 2 cars, no problems Narrative: done"
5559,2020-07-29,241926,20-6733,1068,2020-07-29 08:06:00,,,2020-07-29 08:06:44,2020-07-29 08:06:50,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,N HOOSAC ROAD,Narrative: checked Narrative: checked Narrative: DONE Narrative: done
5560,2020-07-29,241958,20-6734,1069,2020-07-29 08:12:00,,,2020-07-29 08:12:53,2020-07-29 08:13:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,WATER STREET,Narrative: checked Narrative: Checked 0007 Narrative: Checked 0347
5561,2020-07-29,241987,20-6735,1069,2020-07-29 09:27:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,HENDERSON ROAD,Narrative: Requesting 20-62-AC / emailed.
5562,2020-07-29,242007,20-6736,1069,2020-07-29 10:35:00,2020-07-29 10:37:23,2020-07-29 10:38:37,2020-07-29 10:44:32,2020-07-29 10:48:00,DISTURBANCE,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","31, 36",FOREST ROAD,"Narrative: Customer yelling at employee. Party is out of the store now pacing around his vehicle. Narrative: Customer alleges employee was rude to him, which upset him. A verbal argument ensued, and the employee asked to customer leave. verbal threats to No or physical altercation. I advised the customer if he was upset with the service, he could locate another store and/or file a complaint with the store owner, as this matter was civil. Customer indicated he would shop at another store and left without incident."
5563,2020-07-29,242174,20-6737,1069,2020-07-29 10:52:00,,,,2020-07-29 10:54:00,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,NORTH STREET,"Narrative: Trash in roadway, Vehicle with hazards on. Mr. Griffin had stopped pick it and he stated it stuck and he will to up throw it away, all good."
5564,2020-07-29,242273,20-6738,1070,2020-07-29 10:54:00,2020-07-29 11:20:21,2020-07-29 11:20:56,2020-07-29 11:23:02,2020-07-29 12:05:54,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","36, 36",SIMONDS ROAD,"Narrative: Officer Thomas called looking to see if we could check hotels and motels for Mr. Pilot. Pilot last talked to his ex on July 13th. Checked with Williamstown Motel, Cozy Corner, Green Valley, Northside, Fairfield, Willows, Maple Terrace, Berkshire Hills. Waiting for call back from Williams Inn. 36 To check with Villager, Howard Johnson, and 96 House. Narrative: Villager here 9th-15th was Narrative: 1896 negative here Narrative: Howard Johnsons not here"
5565,2020-07-29,242373,20-6739,1070,2020-07-29 13:21:00,,,,,ANIMAL CONTROL,Phone,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,SPRING STREET,Narrative: Blue Ford with VT HSC495 parked Spring St between Main St on & the Williams Shop with a dog inside for at least 10 minutes. RP called right back stating back in the owner was now vehicle and nothing else needed.
5566,2020-07-29,242463,20-6740,1070,2020-07-29 14:01:00,2020-07-29 14:04:13,2020-07-29 14:04:14,2020-07-29 14:10:00,2020-07-29 14:47:56,WELL BEING CHECK,Phone,INVESTIGATED / REPORT,"PATROL DAVID JENNINGS, D","36, 31, 36",MAIN STREET,Narrative: Female walking towards Cumberland farms has party two or three suitcases. Party screaming and being irate. Party is now sitting in from of the chopsticks sign. Narrative: 1435 36 Transporting one female to Williamdtown Motel 17937 Arrived 1437 17937 1442 Bus stop by Stop and Shop 17937 1444 Arrived 17938. Refer To Incident: 20-132-OF
5567,2020-07-29,242552,20-6742,1071,2020-07-29 16:36:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,SIMONDS ROAD,Narrative: All procedures followed.
5568,2020-07-29,242575,20-6743,1071,2020-07-29 17:31:00,2020-07-29 17:39:42,2020-07-29 17:39:45,2020-07-29 17:42:53,2020-07-29 18:03:28,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,38,LAURIE DRIVE,Narrative: Requests will being check on his 10 y/o autistic son who is visiting with CP estranged wife. Son called him very upset with his mother and CP is concerned for the child. Narrative: Located mother and son sitting in the grass outside apt.113. Son upset being from home and missing his dad was over away but said he would be fine. His mother was taking him home in the morning. The RP was advised and said he had just received a call from his son saying that he was feeling better.
