,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
10892,2019-11-10,511667,19-14143,2070,2019-11-10 13:33:00,,,,,ANIMAL CONTROL,Phone,UNABLE TO LOCATE,PATROL ANTHONY M DUPRAT,,MAIN STREET,Narrative: WCSS reports the game dog that has heen running icose for the last couple week was spotted running around by the “2 center for theatre and dance. Dispatch will notify the owner and inform them the dog is in the area. Narrative: Voice mailbox full unable to leave was a message. UNABLE TO LOCATE
10893,2019-11-10,511737,15-14144,2070,2019-11-10 13:43:00,2019-11-10 14:21:18,2019-11-10 14:21:19,2019-11-10 14:26:42,2019-11-10 14:29:58,ANIMAL CONTROL,Phone,ANIMAL CONTROL,PATROL ANTHONY M DUPRAT,"36, 27k",SPRING STREET,"Narrative: Cp reports a skunk walking around on Spring St. that does not look well, possible rabies. Narrative: Found on Walden near Hoxsey LT called Narrative: Animal crawled into hele under barn near science center."
10894,2019-11-10,511799,19-141446,2070,2019-11-10 16:18:00,,,2019-11-10 16:19:02,2019-11-10 16:19:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,36,SOUTHWORTH STREET,Narrative: Checked Area.
10895,2019-11-10,511823,19-14147,2070,2019-11-10 16:43:00,,,2019-11-10 16:43:53,2019-11-10 16:51:30,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET,F
10896,2019-11-10,511899,19-14148,2071,2019-11-10 20:14:00,,,2019-11-10 17:03:51,2019-11-10 17:10:15,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET,F
10897,2019-11-10,511968,19-141495,2071,2019-11-10 20:19:00,,,2019-11-10 17:12:00,2019-11-10 17:20:55,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,36,BRIDGES ROAD,F
10898,2019-11-10,512039,19-141512,2071,2019-11-10 20:08:00,2019-11-10 17:20:39,2019-11-10 17:21:04,2019-11-10 17:25:00,2019-11-10 17:34:25,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER LAURIE TUPER,32,GREEN RIVER ROAD,Narrative: Erratic operation of a Chevy Minivan (MA PC 3XE353). Turned onto Green River Rd from Five Corners. Narrative: Checked from Water St to Five Corners unable to locate.
10899,2019-11-10,512121,19-14150,2071,2019-11-10 20:15:00,,,2019-11-10 17:14:15,2019-11-10 17:20:28,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET,F
10900,2019-11-10,512193,19-14152,2072,2019-11-10 16:24:00,2019-11-10 18:28:45,2019-11-10 18:29:07,2019-11-10 18:35:01,2019-11-10 18:50:02,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,36,COLD SPRING ROAD,"Narrative: Requests well being check on her 84 y/o mother, states Has not been able to reach her since today. cP noon she is unable to make contact with any staff at the facility. Has no idea what the room number is, but states there mailboxes in the lobby with names/number are on them. Narrative: 11/10/2019 1850 Party ok, and stated that she had spoken - with the RP prior to police arrival, RP failed to call back and cancel police."
10901,2019-11-10,512300,19-14153,2072,2019-11-10 18:36:00,2019-11-10 18:39:53,2019-11-10 18:40:06,,2019-11-10 18:40:43,ANIMAL CONTROL,Phone,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,32,LAURIE DRIVE,"Narrative: Reports she has captured one of two dogs that were running in the readway and looking for officer assistance. Narrative: called back cancell officer, CP party to owner showed up."
10902,2019-11-10,512355,19-141154,2072,2019-11-10 18:56:00,,,,,DISABLED M V,Phone,TAKEN/REFERRED TO OTHER AGENCY,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,"Narrative: having dead battery, looking Party reports a mo ABA and for roadside assistance. Ron notified and will assist him. For Date: 11/11/2039 Monday -"
10903,2019-11-11,512445,1419-14157,2072,2019-11-11 20:17:00,,,2019-11-11 01:16:00,2019-11-11 01:21:39,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,SPRING STREET,F
10904,2019-11-11,512521,19-414158,2072,2019-11-11 01:45:00,,,,2019-11-11 01:48:09,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,COLD SPRING ROAD,M
10905,2019-11-11,512572,19-14159,2073,2019-11-11 01:52:00,,,,2019-11-11 01:54:15,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",34,COLD SPRING ROAD,F
10906,2019-11-11,512625,2959-14156,2073,,,,2019-11-11 03:00:28,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,3
10907,2019-11-11,512647,19-1417160,2073,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,IDE ROAD,Narrative: Requesting 18-158-AC / mailed
10908,2019-11-11,512667,129-14163,2073,2019-11-11 11:46:00,2019-11-11 21:57:17,2019-11-11 11:50:38,2019-11-11 11:57:20,2019-11-11 12:00:37,MOTOR VEHICLE LOCK OUT,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"34, 34",COLD SPRING ROAD,Narrative: subaru legacy red 468bh3 2019 Narrative: Vehicle entered with damage no
10909,2019-11-11,512754,19-314164,2073,2019-11-11 11:55:00,,,2019-11-11 11:55:46,2019-11-11 11:55:50,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,COLD SPRING ROAD,Narrative: Checked 5-4 18:05 Initiated CHECKED/ SECURED
10910,2019-11-11,512782,19-14165,2073,2019-11-11 11:57:00,,,2019-11-11 11:57:28,2019-11-11 11:54:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,,N HOOSAC ROAD,Narrative: Checked Narrative: checked Narrative: done Narrative: Checked Area. Narrative: Checked Area. SECURED
10911,2019-11-11,512816,1959-14166,2074,,,,2019-11-11 11:59:53,2019-11-11 12:01:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LINDLEY TERRACE,Narrative: checked Narrative: Checked Area.
10912,2019-11-11,512841,19-14167,2074,2019-11-11 12:05:00,,,2019-11-11 12:06:04,2019-11-11 12:07:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD,Narrative: MA 43YF42 Narrative: checked Narrative : Checked S-4 empty 18:52 Narrative: done Narrative: Checked Area. Narrative: Checked Area.
10913,2019-11-11,512882,19-141869,2074,2019-11-11 21:23:00,,,2019-11-11 12:12:04,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET,Narrative: no vehicles Narrative: checked Narrative: Checked S-4 18:50 Narrative: done Narrative: Checked Area.
10914,2019-11-11,512917,19-214169,2075,2019-11-11 12:12:00,,,2019-11-11 12:12:40,2019-11-11 12:15:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,ELM STREET,Narrative: checked Narrative: Checked Area.
10915,2019-11-11,512943,19-14170,2075,2019-11-11 12:13:00,,,2019-11-11 12:13:25,2019-11-11 12:15:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,HOPPER ROAD,Narrative: Checked S-4 18:36 Narrative: done
10916,2019-11-11,512970,3419-14171,2075,2019-11-11 12:19:00,,,2019-11-11 12:19:33,2019-11-11 12:20:23,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,NORTH STREET,Narrative: Checked S-4 18:01 Narrative: done Narrative: Checked Area.
10917,2019-11-11,513004,19-14172,2075,2019-11-11 12:23:00,,,2019-11-11 12:23:39,2019-11-11 12:26:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,STRATTON ROAD,Narrative: checked
10918,2019-11-11,513026,19-1427353,2075,2019-11-11 12:31:00,,,2019-11-11 12:32:06,2019-11-11 12:35:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET,Narrative: checked
10919,2019-11-11,513049,19-142174,2076,2019-11-11 12:44:00,2019-11-11 12:47:27,,2019-11-11 12:51:25,2019-11-11 12:58:09,ASSIST OTHER AGENCY,Walk-In,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,36,SIMONDS ROAD,Narrative: Fix it ticket Walk-In LICENSE TO CARRY PERMIT ISSUED
10920,2019-11-11,513113,1419-14175,2076,2019-11-11 16:09:00,2019-11-11 16:09:27,,,2019-11-11 16:49:57,FOREST WARDEN DISPATCH,911,ALARM,DISPATCHER LAURIE TUPER,34,SIMONDS ROAD,Narrative: Party in for LTc.
10921,2019-11-11,513136,19-14176,2076,2019-11-11 16:46:00,,,2019-11-11 16:46:33,2019-11-11 16:46:39,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,42,SCHOOL STREET,Narrative: 11/11/2019 1646 no violations - Narrative: Checked
10922,2019-11-11,513165,19-4177,2076,2019-11-11 16:50:00,2019-11-11 16:52:51,,2019-11-11 16:52:55,2019-11-11 17:21:16,SUSPICIOUS ACTIVITY,Phone,INVESTIGATED / REPORT,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,Narrative: Stopped in to speak to officer regarding her bank account being hacked into. Narrative: Woodbridge 1705 hre. Car #34 giving courtsey ride back to Mileage :56013.1 Borm 1709 hrs. Arrival: 56014.6 Refer To Incident: 19-29) -OF
10923,2019-11-11,513227,19-14174,2076,2019-11-11 17:04:00,,,,2019-11-11 17:01:32,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SOUTHWORTH STREET,Narrative: done Narrative: Checked Area.
10924,2019-11-11,513254,19-14180,2076,2019-11-11 18:35:00,,,,2019-11-11 18:43:52,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,32,BRIDGES ROAD,F
10925,2019-11-11,513328,19-14181,2077,2019-11-11 20:19:00,,,2019-11-11 18:59:47,2019-11-11 18:59:55,VANDALISM,Phone,TAKEN/REFERRED TO OTHER AGENCY,PATROL SHUAN N WILLIAM,32,SPRING STREET,"Narrative: 11/11/2019 1858 - Traffic sign bent over, into txaffic/parking. Sign is directly in front of TD Bank. Town DPW to be notified to Fix/remove."
10926,2019-11-11,513377,19-141182,2077,2019-11-11 19:22:00,,,2019-11-11 19:22:09,2019-11-11 19:28:58,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,WATER STREET,M
10927,2019-11-11,513447,19-14183,2077,2019-11-11 19:34:00,,,,2019-11-11 19:42:22,TRAFFIC COMPLAINT,Initiated,NO ACTION REQUIRED,PATROL KEVIN P GARNER,34,HANCOCK ROAD,"Narrative: Officer pulled out to stop speeding m/c. The unknown a operator immediately ""punched it"" passing a car in front of him in a no passing zone and fleeing toward NY. Unknown make/model plate of motorcycle. 54 told officer to or terminate pursuit which was ended near the old Jericho Valley Motel in Hancock. 11/12/2019 For Date: - Tuesday"
10928,2019-11-12,513528,19-141685,2077,2019-11-12 03:28:00,,,2019-11-12 03:18:39,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,4
10929,2019-11-12,513550,19-141786,2077,2019-11-12 20:16:00,,,,,B.O.L.O.,Radio,PATROL ADVISED,SERGEANT PAUL D THOMPSON,,SIMONDS ROAD,Narrative: Bolo for stolen 2016 White Chevy pickup Berkshire Control Mechanical door. Vehicle has two ladder racks. MA on Commercial L7iv41
10930,2019-11-12,513617,19-141867,2078,2019-11-12 06:52:00,2019-11-12 06:53:30,2019-11-12 06:55:14,2019-11-12 06:58:22,,MISSING PERSON,Phone,INVESTIGATED / REPORT,SERGEANT PAUL D THOMPSON,"30, 13",N HOOSAC ROAD,Narrative: 13 y/o daughter appeas to be missing. Narrative: 0705 Both WES and MGRHS Principals advised. They will work it at their end. QJ 0710 #36 to check with on Simonds rd 0716 Juvenile located at grandmother's residence in Clarksburg. CPD Chief contacted direct to secure and issue Refer To Incident: 19-292-OF
10931,2019-11-12,513697,19-141388,2078,2019-11-12 07:40:00,2019-11-12 15:02:41,2019-11-12 15:07:19,2019-11-12 15:09:58,2019-11-12 15:21:35,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,38,GALE ROAD,/
10932,2019-11-12,513724,19-341835,2078,2019-11-12 08:06:00,,,2019-11-12 08:06:17,2019-11-12 08:06:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,ELM STREET,Narrative: Checked 17:30 S-4 Narrative: Checked 0146 CHECKED/ SECURED
10933,2019-11-12,513753,19-14156,2078,2019-11-12 08:07:00,,,2019-11-12 08:07:30,2019-11-12 08:08:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HALL STREET,Narrative: vehicles Same Narrative: checked Narrative: Checked S-4 17:28 Narrative: Checked 5-4 19:12 Narrative: checked Narrative: Checked 0150 /SECURED
10934,2019-11-12,513791,19-141971,2079,2019-11-12 23:47:00,,,2019-11-12 08:10:32,2019-11-12 08:10:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,PINE COBBLE ROAD,"Narrative: no vehicles Narrative: No vehicles Narrative: Checked S-4 empty 17:24 Narrative: Checked 8-4 empty 19:16 Narrative: Checked, no vehicles. 2347 Narrative: Checked, vehicles. 0334 no"
10935,2019-11-12,513838,19-143292,2079,2019-11-12 08:14:00,2019-11-12 15:17:10,2019-11-12 15:01:44,2019-11-12 15:17:10,2019-11-12 15:21:30,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 31, 31",COLE AVENUE,Narrative: In school parking lot $11 $-1L-1 WRONG NUMBER SERVICES RENDERED
10936,2019-11-12,513880,19-14195,2079,2019-11-12 08:35:00,,,,,DISTURBANCE,Walk-In,ALARM,DISPATCHER WILLIAM C JENNINGS JR,,THE KNOLLS,Narrative: accidently dialed 9-1-1. CP stated shes walking her dog CP and it pulled her accidently hitting her phone and it dialed 9-1-1.
10937,2019-11-12,513913,19-141594,2079,,,,2019-11-12 08:40:49,2019-11-12 08:41:56,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,STRATTON ROAD,Narrative: checked CHECKED/SECURED
10938,2019-11-12,513936,19-14196,2079,2019-11-12 08:47:00,,,2019-11-12 08:47:32,2019-11-12 08:48:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,36,HARWOOD STREET,Narrative: checked
10939,2019-11-12,513957,19-14197,2080,,,,,,PUBLIC RECORDS REQUEST,Other,MAILED,CHIEF KYLE J JOHNSON,,JAMIESON HTS,Narrative: Requesting 19-142-AC / mailed
10940,2019-11-12,513976,19-143968,2080,,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: In-House check. Negative results.
10941,2019-11-12,513996,19-14199,2080,,,,2019-11-12 09:20:56,2019-11-12 09:21:46,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LINDLEY TERRACE,Narrative: Checked §-4 17:44 Narrative: Checked 0035
10942,2019-11-12,514024,19-142006,2080,2019-11-12 09:22:00,,,2019-11-12 09:22:46,2019-11-12 09:23:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: Checked S-4
10943,2019-11-12,514052,17:19,2080,2019-11-12 23:42:00,,,,,DISTURBANCE,911,SERVICES RENDERED,PATROL KEVIN P GARNER,,STATE ROUTE 43,Narrative: Checked 19:21 §-4 Narrative: Checked 2342 Narrative: Checked 0327 SERVICES RENDERED
10944,2019-11-12,514065,19-142901,2080,2019-11-12 09:27:00,,,,,ANIMAL CONTROL,Phone,ANIMAL CONTROL,DISPATCHER WILLIAM C JENNINGS JR,,WILLIAMSTOWN ROAD,"Narrative: called stating lady calling has a dog in her possesion that she found around College Library at this time. Tried calling of dog but it voice mail. owner went to 0936 in station with the deg. Dog is a Husky/Shepard., I called owner and left a voice message. into station pick her dog. 0955 Owner of dog to up Narrative: Citation #00621 /"
10945,2019-11-12,514169,19-142902,2081,2019-11-12 09:36:00,2019-11-12 14:19:41,2019-11-12 14:19:49,2019-11-12 09:36:37,2019-11-12 14:20:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,"36, 30",COLD SPRING ROAD,Narrative: checked
10946,2019-11-12,514198,19-14203,2081,2019-11-12 09:41:00,,,2019-11-12 09:41:29,2019-11-12 09:44:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,0
10947,2019-11-12,514222,19-1314204,2081,,,,2019-11-12 09:55:51,2019-11-12 09:57:17,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HOPPER ROAD,Narrative: West oil making delivery Narrative: checked
10948,2019-11-12,514250,19-142065,2081,2019-11-12 10:07:00,,,2019-11-12 10:07:18,2019-11-12 10:08:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,CHURCH STREET,1
10949,2019-11-12,514274,19-214206,2081,2019-11-12 10:12:00,,,2019-11-12 10:12:13,2019-11-12 10:17:23,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET,Narrative: 7 violations
10950,2019-11-12,514297,19-142067,2081,2019-11-12 10:19:00,,,2019-11-12 10:43:15,2019-11-12 10:52:42,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 36",CHURCH STREET,"Narrative: 3 violations Initiated VEHICLE STOP CITATION WARNING 1$-14208 1043 - MOTOR - Call Taker: PATROL TANIA HERNANDEZ Location/Address: MAIN ST Unit: 36 Arvd-10:43:15 Clrd-10:52:42 Vehicle: GRY 2017 NISS SE SENTRA Reg: PC MA $J7859 VIN: 3N1AB7APSHL693580 STARNES, CODY BRENDAN @ 520 CHURCH ST NORTH ADAMS, MA 01247-5010 Operator: - Race: W Sex: M Refer To Citation: T2085210 NORTH ADAMS, MA 01247-5016 Owner,: STARNES, CODY BRENDAN © 520 CHURCH ST - Race: W Sex: M"
10951,2019-11-12,514392,19-214209,2082,,,,2019-11-12 12:23:53,2019-11-12 12:33:58,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,30,LONGVIEW TERRACE,8
10952,2019-11-12,514413,19-14211,2082,2019-11-12 12:26:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,SPRING STREET,Narrative: Test Call from location.
10953,2019-11-12,514439,19-142132,2082,2019-11-12 12:48:00,,,,,ASSIST OTHER AGENCY,Walk-In,TAKEN/REFERRED TO OTHER AGENCY,DISPATCHER WILLIAM C JENNINGS JR,,HALL STREET,Narrative: reporting cable from spectrum is ground at location. RP a on Spectrum was advised.
10954,2019-11-12,514477,19-142135,2082,2019-11-12 12:56:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,,NORTH STREET,"Narrative: CP reports his mom has about 3 cats living under her porch, Cats came from her neighbor to the left of her. advised accordingly. He was"
10955,2019-11-12,514522,19-14214,2082,2019-11-12 13:16:00,,,2019-11-12 13:16:43,,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,30,COLD SPRING ROAD,D
10956,2019-11-12,514598,19-14215,2082,2019-11-12 13:23:00,,,,,9-1-1 TEST CALL,911,ALARM,DISPATCHER WILLIAM C JENNINGS JR,,SIMONDS ROAD,Narrative: Procedures followed.
10957,2019-11-12,514620,19-142116,2082,2019-11-12 13:44:00,,,2019-11-12 13:44:55,2019-11-12 13:51:25,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,30,MAIN STREET,M
10958,2019-11-12,514691,19-14217,2083,2019-11-12 14:01:00,,,2019-11-12 14:01:53,2019-11-12 14:08:55,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,30,WILLIAMSTOWN ROAD,F
10959,2019-11-12,514762,19-414218,2083,2019-11-12 14:20:00,2019-11-12 14:20:00,,2019-11-12 14:20:00,2019-11-12 14:37:25,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,30,COLD SPRING ROAD,5
10960,2019-11-12,514785,19-142319,2083,2019-11-12 15:07:00,,,2019-11-12 15:07:12,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,SERGEANT DAVID R LEMIEUX,31,COLE AVENUE,M
10961,2019-11-12,514856,1419-14220,2083,2019-11-12 15:22:00,,,2019-11-12 15:23:10,2019-11-12 15:30:30,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET,D
10962,2019-11-12,514883,19-14221,2083,2019-11-12 15:24:00,,,2019-11-12 15:24:15,2019-11-12 15:28:48,SERVE RESTRAINING ORDER,Initiated,NO ACTION REQUIRED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,D
10963,2019-11-12,514901,19-1422322,2083,2019-11-12 17:22:00,,,2019-11-12 17:23:10,2019-11-12 17:29:12,PARKING CHECK,Initiated,PATROL ADVISED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET,Narrative: Checked violations no
10964,2019-11-12,514926,19-14223,2083,2019-11-12 17:36:00,,,2019-11-12 17:36:09,2019-11-12 17:37:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,31,SOUTHWORTH STREET,Narrative: Checked 0125
10965,2019-11-12,514951,19-14224,2084,2019-11-12 17:39:00,,,2019-11-12 17:40:25,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,STRATTON ROAD,7
10966,2019-11-12,514973,4149-14225,2084,2019-11-12 18:22:00,,,2019-11-12 18:22:20,2019-11-12 18:31:16,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,U
10967,2019-11-12,515046,19-142236,2084,2019-11-12 18:34:00,,,2019-11-12 18:34:31,2019-11-12 18:34:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,34,CHARLES STREET,Narrative: Checked 0018
10968,2019-11-12,515072,19-142237,2084,,,,2019-11-12 19:29:52,2019-11-12 19:30:11,B.O.L.O.,Phone,PATROL ADVISED,PATROL KALVIN DZIEDZIAK,"31, 38",WILLIAMSTOWN ROAD,Narrative: Bolo for black SUV with front end damage on drivers side. Hit and run occurred on Church st in North Adams. Unknown direction of travel.
10969,2019-11-12,515125,19-142268,2084,2019-11-12 19:45:00,,,2019-11-12 19:48:53,2019-11-12 19:50:58,B.O.L.O.,Radio,PATROL ADVISED,PATROL KALVIN DZIEDZIAK,38,WILLIAMSTOWN ROAD,Narrative: BOLG for vehicle involved in hit in run in the area of Wallmart in WA. Vehicle in call.
10970,2019-11-12,515195,19-14229,2084,2019-11-12 21:09:00,,,,,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,,ADAMS ROAD,Narrative: Ha from Williamstown Commons reports the facility will be practicing 2 active shhooter drilla tonight. drill begins. ist complete 2112- 1st 2124- test 2nd drill estimated start time: 1200am 9B 2355 called back stating the second drill is starting. 0038 All clear.
10971,2019-11-12,515257,19-234230,2085,2019-11-12 21:12:00,2019-11-12 21:15:58,,2019-11-12 21:16:26,2019-11-12 21:20:14,B.O.L.O.,Radio,PATROL ADVISED,PATROL KALVIN DZIEDZIAK,38,WILLIAMSTOWN ROAD,"Narrative: last seen in greylock forest. Party is believed to be wearing a grey baseball cap, came jacket and white shoes. Party made g5 statements. If contacted, stop, hold and contact NAPD. No fEurther information. 0123 Heard via scanner party was located."
10972,2019-11-12,515322,19-1423121,2085,2019-11-12 21:55:00,,,2019-11-12 21:55:19,2019-11-12 22:01:05,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD,D
10973,2019-11-12,515407,19-14234,2085,2019-11-12 03:56:00,,,2019-11-12 03:56:42,2019-11-12 03:57:26,PARKING CHECK,Initiated,PATROL ADVISED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,Narrative: 2 viclations. Narrative: 1 viclation
10974,2019-11-12,515431,19-14235,2085,,,,,,ANIMAL CONTROL,Phone,PATROL ADVISED,MICHAEL STRIZZI,,PINE COBBLE ROAD,Narrative: hiking with his deg the pine cobble CP states that he was on trail and he ran away. It is a blackish shepard with bright collar. called back stating he found his dog. 0641 Party
10975,2019-11-12,515483,19-14236,2085,2019-11-12 07:15:00,2019-11-12 14:29:11,,2019-11-12 14:29:21,2019-11-12 14:45:17,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"30, 30, 30",COLD SPRING ROAD,7
10976,2019-11-12,515515,19-14237,2086,,2019-11-12 14:55:34,2019-11-12 14:55:38,2019-11-12 15:00:55,2019-11-12 15:19:43,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"34, 31",GALE ROAD,3
10977,2019-11-12,515541,19-142384,2086,2019-11-12 08:07:00,2019-11-12 13:35:20,,2019-11-12 13:35:41,2019-11-12 13:42:07,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"34, 34, 34",COLE AVENUE,7
10978,2019-11-12,515570,19-14239,2086,2019-11-12 08:11:00,2019-11-12 13:26:10,2019-11-12 13:27:03,2019-11-12 13:31:31,2019-11-12 13:42:14,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"30, 30",CHURCH STREET,4
10979,2019-11-12,515599,15-142406,2086,2019-11-12 08:28:00,,,2019-11-12 08:28:13,2019-11-12 08:35:13,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,COLE AVENUE,A
10980,2019-11-12,515665,01247-0000,2086,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,M
10981,2019-11-12,515670,49-34241,2086,2019-11-12 08:49:00,,,2019-11-12 08:49:13,2019-11-12 08:54:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL ANTHONY M DUPRAT,30,HALL STREET,Narrative: checked Narrative: Checked §-4 18:02 Narrative: Checked §-4 49:41 Narrative: Checked 0118
10982,2019-11-12,515704,19-14242,2086,2019-11-12 08:56:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS,Narrative: Requesting 19-142-aAc / emailed
